MemCellType,CellArea (F^2),CellAspectRatio,AccessType,AccessCMOSWidth (F),ResistanceOnAtSetVoltage (ohm),ResistanceOffAtSetVoltage (ohm),ResistanceOnAtResetVoltage (ohm),ResistanceOffAtResetVoltage (ohm),ResistanceOnAtReadVoltage (ohm),ResistanceOffAtReadVoltage (ohm),ResistanceOnAtHalfResetVoltage (ohm),CapacitanceOn (F),CapacitanceOff (F),ReadMode,ReadVoltage (V),ReadPower (uW),ResetMode,ResetVoltage (V),ResetPulse (ns),ResetEnergy (pJ),SetMode,SetVoltage (V),SetPulse (ns),SetEnergy (pJ),MemoryCellInputFile,DesignTarget,DeviceRoadmap,LocalWireType,LocalWireRepeaterType,LocalWireUseLowSwing,GlobalWireType,GlobalWireRepeaterType,GlobalWireUseLowSwing,Routing,InternalSensing,Temperature (K),BufferDesignOptimization,ProcessNode,OptimizationTarget,WordWidth (bit),Capacity (MB),Benchmark Name,Read Accesses,Write Accesses,Total Dynamic Read Power (mW),Total Dynamic Write Power (mW),Total Power,Total Dynamic Read Energy (mJ),Total Dynamic Write Energy (mJ),Total Read Latency (ms),Total Write Latency (ms),Read BW Util,Write BW Util,Area (mm^2),Area Efficiency (percent),Read Latency (ns),Write Latency (ns),Read Energy (pJ),Write Energy (pJ),Leakage Power (mW),Bits Per Cell
 memristor, 4, 1.460000, CMOS, 6.000000, 100000, 10000000, 100000, 10000000, 1000000, 10000000, 500000, 1e-16, 1e-16, current, 0.700000, 0.160000, voltage, 2.0, 100000.0, 0.6, voltage, 2.0, 100000.0, 0.6, data/cell_cfgs/RRAM_worst_case.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadDynamicEnergy, 64, 2,ResNet50w_int,4700000.0,0,-4.7,-0.0,-5.7,-4.7,-0.0,-4.7,-0.0,-3.7600000000000002,-0.0,-1,-1,-1,-1,-1,-1,-1,1
 memristor, 53, 1.460000, CMOS, 6.000000, 100000, 10000000, 100000, 10000000, 1000000, 10000000, 500000, 1e-16, 1e-16, current, 0.400000, 0.160000, voltage, 2.0, 100.0, 0.6, voltage, 2.0, 5.0, 0.6, data/cell_cfgs/RRAM_best_case.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadDynamicEnergy, 64, 2,ResNet50w_int,4700000.0,0,5.254600000000002,0.0,6.5706000000000016,5.254600000000002,0.0,64.5639,0.0,3.0152365677626305,0.0,0.44250725799999996,97.257,13.737,16.659,1.118,83.81,1.316,1
 memristor, 4, 1.460000, CMOS, 6.000000, 100000, 10000000, 100000, 10000000, 1000000, 10000000, 500000, 1e-16, 1e-16, current, 0.700000, 0.160000, voltage, 2.0, 100000.0, 0.6, voltage, 2.0, 100000.0, 0.6, data/cell_cfgs/RRAM_worst_case.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadDynamicEnergy, 64, 2,ResNet26w_single,87750000.0,0,-87.75,-0.0,-88.75,-87.75,-0.0,-87.75,-0.0,-70.19999999999999,-0.0,-1,-1,-1,-1,-1,-1,-1,1
 memristor, 53, 1.460000, CMOS, 6.000000, 100000, 10000000, 100000, 10000000, 1000000, 10000000, 500000, 1e-16, 1e-16, current, 0.400000, 0.160000, voltage, 2.0, 100.0, 0.6, voltage, 2.0, 5.0, 0.6, data/cell_cfgs/RRAM_best_case.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadDynamicEnergy, 64, 2,ResNet26w_single,87750000.0,0,98.10450000000002,0.0,99.42050000000002,98.10450000000002,0.0,1205.42175,0.0,56.29510825982358,0.0,0.44250725799999996,97.257,13.737,16.659,1.118,83.81,1.316,1
 memristor, 4, 1.460000, CMOS, 6.000000, 100000, 10000000, 100000, 10000000, 1000000, 10000000, 500000, 1e-16, 1e-16, current, 0.700000, 0.160000, voltage, 2.0, 100000.0, 0.6, voltage, 2.0, 100000.0, 0.6, data/cell_cfgs/RRAM_worst_case.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadDynamicEnergy, 64, 2,ResNet26w_single_int,1950000.0,0,-1.95,-0.0,-2.95,-1.95,-0.0,-1.95,-0.0,-1.5599999999999998,-0.0,-1,-1,-1,-1,-1,-1,-1,1
 memristor, 53, 1.460000, CMOS, 6.000000, 100000, 10000000, 100000, 10000000, 1000000, 10000000, 500000, 1e-16, 1e-16, current, 0.400000, 0.160000, voltage, 2.0, 100.0, 0.6, voltage, 2.0, 5.0, 0.6, data/cell_cfgs/RRAM_best_case.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadDynamicEnergy, 64, 2,ResNet26w_single_int,1950000.0,0,2.1801,0.0,3.4961,2.1801,0.0,26.78715,0.0,1.2510024057738574,0.0,0.44250725799999996,97.257,13.737,16.659,1.118,83.81,1.316,1
 memristor, 4, 1.460000, CMOS, 6.000000, 100000, 10000000, 100000, 10000000, 1000000, 10000000, 500000, 1e-16, 1e-16, current, 0.700000, 0.160000, voltage, 2.0, 100000.0, 0.6, voltage, 2.0, 100000.0, 0.6, data/cell_cfgs/RRAM_worst_case.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadDynamicEnergy, 64, 2,ResNet26w_multi,265500000.0,0,-265.5,-0.0,-266.5,-265.5,-0.0,-265.5,-0.0,-212.4,-0.0,-1,-1,-1,-1,-1,-1,-1,1
 memristor, 53, 1.460000, CMOS, 6.000000, 100000, 10000000, 100000, 10000000, 1000000, 10000000, 500000, 1e-16, 1e-16, current, 0.400000, 0.160000, voltage, 2.0, 100.0, 0.6, voltage, 2.0, 5.0, 0.6, data/cell_cfgs/RRAM_best_case.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadDynamicEnergy, 64, 2,ResNet26w_multi,265500000.0,0,296.829,0.0,298.145,296.829,0.0,3647.1735,0.0,170.32878909382518,0.0,0.44250725799999996,97.257,13.737,16.659,1.118,83.81,1.316,1
 memristor, 4, 1.460000, CMOS, 6.000000, 100000, 10000000, 100000, 10000000, 1000000, 10000000, 500000, 1e-16, 1e-16, current, 0.700000, 0.160000, voltage, 2.0, 100000.0, 0.6, voltage, 2.0, 100000.0, 0.6, data/cell_cfgs/RRAM_worst_case.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadDynamicEnergy, 64, 2,ResNet26w_multi_int,5900000.0,0,-5.9,-0.0,-6.9,-5.9,-0.0,-5.9,-0.0,-4.72,-0.0,-1,-1,-1,-1,-1,-1,-1,1
 memristor, 53, 1.460000, CMOS, 6.000000, 100000, 10000000, 100000, 10000000, 1000000, 10000000, 500000, 1e-16, 1e-16, current, 0.400000, 0.160000, voltage, 2.0, 100.0, 0.6, voltage, 2.0, 5.0, 0.6, data/cell_cfgs/RRAM_best_case.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadDynamicEnergy, 64, 2,ResNet26w_multi_int,5900000.0,0,6.5962000000000005,0.0,7.9122,6.5962000000000005,0.0,81.0483,0.0,3.785084202085004,0.0,0.44250725799999996,97.257,13.737,16.659,1.118,83.81,1.316,1
 memristor, 4, 1.460000, CMOS, 6.000000, 100000, 10000000, 100000, 10000000, 1000000, 10000000, 500000, 1e-16, 1e-16, current, 0.700000, 0.160000, voltage, 2.0, 100000.0, 0.6, voltage, 2.0, 100000.0, 0.6, data/cell_cfgs/RRAM_worst_case.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadDynamicEnergy, 64, 2,ALBERTw_emb,3840000.0,0,-3.84,-0.0,-4.84,-3.84,-0.0,-3.84,-0.0,-3.072,-0.0,-1,-1,-1,-1,-1,-1,-1,1
 memristor, 53, 1.460000, CMOS, 6.000000, 100000, 10000000, 100000, 10000000, 1000000, 10000000, 500000, 1e-16, 1e-16, current, 0.400000, 0.160000, voltage, 2.0, 100.0, 0.6, voltage, 2.0, 5.0, 0.6, data/cell_cfgs/RRAM_best_case.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadDynamicEnergy, 64, 2,ALBERTw_emb,3840000.0,0,4.29312,0.0,5.60912,4.29312,0.0,52.750080000000004,0.0,2.463512429831596,0.0,0.44250725799999996,97.257,13.737,16.659,1.118,83.81,1.316,1
 memristor, 4, 1.460000, CMOS, 6.000000, 100000, 10000000, 100000, 10000000, 1000000, 10000000, 500000, 1e-16, 1e-16, current, 0.700000, 0.160000, voltage, 2.0, 100000.0, 0.6, voltage, 2.0, 100000.0, 0.6, data/cell_cfgs/RRAM_worst_case.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadDynamicEnergy, 64, 2,ALBERTw_all,11700000.0,0,-11.7,-0.0,-12.7,-11.7,-0.0,-11.7,-0.0,-9.36,-0.0,-1,-1,-1,-1,-1,-1,-1,1
 memristor, 53, 1.460000, CMOS, 6.000000, 100000, 10000000, 100000, 10000000, 1000000, 10000000, 500000, 1e-16, 1e-16, current, 0.400000, 0.160000, voltage, 2.0, 100.0, 0.6, voltage, 2.0, 5.0, 0.6, data/cell_cfgs/RRAM_best_case.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadDynamicEnergy, 64, 2,ALBERTw_all,11700000.0,0,13.080600000000002,0.0,14.396600000000003,13.080600000000002,0.0,160.72289999999998,0.0,7.506014434643143,0.0,0.44250725799999996,97.257,13.737,16.659,1.118,83.81,1.316,1
 memristor, 4, 1.460000, CMOS, 6.000000, 100000, 10000000, 100000, 10000000, 1000000, 10000000, 500000, 1e-16, 1e-16, current, 0.700000, 0.160000, voltage, 2.0, 100000.0, 0.6, voltage, 2.0, 100000.0, 0.6, data/cell_cfgs/RRAM_worst_case.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadDynamicEnergy, 64, 2,ALBERTw_multi,29200000.0,0,-29.2,-0.0,-30.2,-29.2,-0.0,-29.2,-0.0,-23.36,-0.0,-1,-1,-1,-1,-1,-1,-1,1
 memristor, 53, 1.460000, CMOS, 6.000000, 100000, 10000000, 100000, 10000000, 1000000, 10000000, 500000, 1e-16, 1e-16, current, 0.400000, 0.160000, voltage, 2.0, 100.0, 0.6, voltage, 2.0, 5.0, 0.6, data/cell_cfgs/RRAM_best_case.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadDynamicEnergy, 64, 2,ALBERTw_multi,29200000.0,0,32.6456,0.0,33.961600000000004,32.6456,0.0,401.1204,0.0,18.732959101844425,0.0,0.44250725799999996,97.257,13.737,16.659,1.118,83.81,1.316,1
 memristor, 4, 1.460000, CMOS, 6.000000, 100000, 10000000, 100000, 10000000, 1000000, 10000000, 500000, 1e-16, 1e-16, current, 0.700000, 0.160000, voltage, 2.0, 100000.0, 0.6, voltage, 2.0, 100000.0, 0.6, data/cell_cfgs/RRAM_worst_case.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadDynamicEnergy, 64, 2,ResNet50,324000000.0,108000000.0,-324.0,-108.0,-433.0,-324.0,-108.0,-324.0,-108.0,-259.2,-86.4,-1,-1,-1,-1,-1,-1,-1,1
 memristor, 53, 1.460000, CMOS, 6.000000, 100000, 10000000, 100000, 10000000, 1000000, 10000000, 500000, 1e-16, 1e-16, current, 0.400000, 0.160000, voltage, 2.0, 100.0, 0.6, voltage, 2.0, 5.0, 0.6, data/cell_cfgs/RRAM_best_case.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadDynamicEnergy, 64, 2,ResNet50,324000000.0,108000000.0,362.2320000000001,9051.48,9415.028,362.2320000000001,9051.48,4450.788,1799.172,207.8588612670409,1232.7379127769264,0.44250725799999996,97.257,13.737,16.659,1.118,83.81,1.316,1
 memristor, 4, 1.460000, CMOS, 6.000000, 100000, 10000000, 100000, 10000000, 1000000, 10000000, 500000, 1e-16, 1e-16, current, 0.700000, 0.160000, voltage, 2.0, 100000.0, 0.6, voltage, 2.0, 100000.0, 0.6, data/cell_cfgs/RRAM_worst_case.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadDynamicEnergy, 64, 2,ResNet50_int,7200000.0,2400000.0,-7.2,-2.4,-10.6,-7.2,-2.4,-7.2,-2.4,-5.76,-1.92,-1,-1,-1,-1,-1,-1,-1,1
 memristor, 53, 1.460000, CMOS, 6.000000, 100000, 10000000, 100000, 10000000, 1000000, 10000000, 500000, 1e-16, 1e-16, current, 0.400000, 0.160000, voltage, 2.0, 100.0, 0.6, voltage, 2.0, 5.0, 0.6, data/cell_cfgs/RRAM_best_case.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadDynamicEnergy, 64, 2,ResNet50_int,7200000.0,2400000.0,8.049600000000002,201.144,210.5096,8.049600000000002,201.144,98.90639999999999,39.9816,4.619085805934242,27.39417583948725,0.44250725799999996,97.257,13.737,16.659,1.118,83.81,1.316,1
 memristor, 4, 1.460000, CMOS, 6.000000, 100000, 10000000, 100000, 10000000, 1000000, 10000000, 500000, 1e-16, 1e-16, current, 0.700000, 0.160000, voltage, 2.0, 100000.0, 0.6, voltage, 2.0, 100000.0, 0.6, data/cell_cfgs/RRAM_worst_case.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadDynamicEnergy, 64, 2,ResNet26_single,99000000.0,9900000.0,-99.0,-9.9,-109.9,-99.0,-9.9,-99.0,-9.9,-79.2,-7.920000000000001,-1,-1,-1,-1,-1,-1,-1,1
 memristor, 53, 1.460000, CMOS, 6.000000, 100000, 10000000, 100000, 10000000, 1000000, 10000000, 500000, 1e-16, 1e-16, current, 0.400000, 0.160000, voltage, 2.0, 100.0, 0.6, voltage, 2.0, 5.0, 0.6, data/cell_cfgs/RRAM_best_case.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadDynamicEnergy, 64, 2,ResNet26_single,99000000.0,9900000.0,110.68200000000002,829.719,941.7170000000001,110.68200000000002,829.719,1359.963,164.9241,63.51242983159583,113.00097533788491,0.44250725799999996,97.257,13.737,16.659,1.118,83.81,1.316,1
 memristor, 4, 1.460000, CMOS, 6.000000, 100000, 10000000, 100000, 10000000, 1000000, 10000000, 500000, 1e-16, 1e-16, current, 0.700000, 0.160000, voltage, 2.0, 100000.0, 0.6, voltage, 2.0, 100000.0, 0.6, data/cell_cfgs/RRAM_worst_case.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadDynamicEnergy, 64, 2,ResNet26_single_int,2200000.0,220000.0,-2.2,-0.22,-3.4200000000000004,-2.2,-0.22,-2.2,-0.22,-1.76,-0.17600000000000002,-1,-1,-1,-1,-1,-1,-1,1
 memristor, 53, 1.460000, CMOS, 6.000000, 100000, 10000000, 100000, 10000000, 1000000, 10000000, 500000, 1e-16, 1e-16, current, 0.400000, 0.160000, voltage, 2.0, 100.0, 0.6, voltage, 2.0, 5.0, 0.6, data/cell_cfgs/RRAM_best_case.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadDynamicEnergy, 64, 2,ResNet26_single_int,2200000.0,220000.0,2.4596,18.438200000000002,22.213800000000003,2.4596,18.438200000000002,30.221400000000003,3.6649799999999995,1.4113873295910184,2.5111327852863314,0.44250725799999996,97.257,13.737,16.659,1.118,83.81,1.316,1
 memristor, 4, 1.460000, CMOS, 6.000000, 100000, 10000000, 100000, 10000000, 1000000, 10000000, 500000, 1e-16, 1e-16, current, 0.700000, 0.160000, voltage, 2.0, 100000.0, 0.6, voltage, 2.0, 100000.0, 0.6, data/cell_cfgs/RRAM_worst_case.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadDynamicEnergy, 64, 2,ResNet26_multi,297000000.0,40500000.0,-297.0,-40.5,-338.5,-297.0,-40.5,-297.0,-40.5,-237.6,-32.4,-1,-1,-1,-1,-1,-1,-1,1
 memristor, 53, 1.460000, CMOS, 6.000000, 100000, 10000000, 100000, 10000000, 1000000, 10000000, 500000, 1e-16, 1e-16, current, 0.400000, 0.160000, voltage, 2.0, 100.0, 0.6, voltage, 2.0, 5.0, 0.6, data/cell_cfgs/RRAM_best_case.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadDynamicEnergy, 64, 2,ResNet26_multi,297000000.0,40500000.0,332.04600000000005,3394.305,3727.667,332.04600000000005,3394.305,4079.889,674.6895,190.5372894947875,462.2767172913473,0.44250725799999996,97.257,13.737,16.659,1.118,83.81,1.316,1
 memristor, 4, 1.460000, CMOS, 6.000000, 100000, 10000000, 100000, 10000000, 1000000, 10000000, 500000, 1e-16, 1e-16, current, 0.700000, 0.160000, voltage, 2.0, 100000.0, 0.6, voltage, 2.0, 100000.0, 0.6, data/cell_cfgs/RRAM_worst_case.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadDynamicEnergy, 64, 2,ResNet26_multi_int,6600000.0,900000.0,-6.6,-0.9,-8.5,-6.6,-0.9,-6.6,-0.9,-5.28,-0.72,-1,-1,-1,-1,-1,-1,-1,1
 memristor, 53, 1.460000, CMOS, 6.000000, 100000, 10000000, 100000, 10000000, 1000000, 10000000, 500000, 1e-16, 1e-16, current, 0.400000, 0.160000, voltage, 2.0, 100.0, 0.6, voltage, 2.0, 5.0, 0.6, data/cell_cfgs/RRAM_best_case.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadDynamicEnergy, 64, 2,ResNet26_multi_int,6600000.0,900000.0,7.378800000000001,75.429,84.1238,7.378800000000001,75.429,90.6642,14.993099999999998,4.234161988773055,10.27281593980772,0.44250725799999996,97.257,13.737,16.659,1.118,83.81,1.316,1
 memristor, 4, 1.460000, CMOS, 6.000000, 100000, 10000000, 100000, 10000000, 1000000, 10000000, 500000, 1e-16, 1e-16, current, 0.700000, 0.160000, voltage, 2.0, 100000.0, 0.6, voltage, 2.0, 100000.0, 0.6, data/cell_cfgs/RRAM_worst_case.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadDynamicEnergy, 64, 2,ResNet50w,211500000.0,0,-211.5,-0.0,-212.5,-211.5,-0.0,-211.5,-0.0,-169.2,-0.0,-1,-1,-1,-1,-1,-1,-1,1
 memristor, 53, 1.460000, CMOS, 6.000000, 100000, 10000000, 100000, 10000000, 1000000, 10000000, 500000, 1e-16, 1e-16, current, 0.400000, 0.160000, voltage, 2.0, 100.0, 0.6, voltage, 2.0, 5.0, 0.6, data/cell_cfgs/RRAM_best_case.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadDynamicEnergy, 64, 2,ResNet50w,211500000.0,0,236.45700000000002,0.0,237.77300000000002,236.45700000000002,0.0,2905.3755,0.0,135.68564554931837,0.0,0.44250725799999996,97.257,13.737,16.659,1.118,83.81,1.316,1
 memristor, 4, 1.460000, CMOS, 6.000000, 100000, 10000000, 100000, 10000000, 1000000, 10000000, 500000, 1e-16, 1e-16, current, 0.700000, 0.160000, voltage, 2.0, 100000.0, 0.6, voltage, 2.0, 100000.0, 0.6, data/cell_cfgs/RRAM_worst_case.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadDynamicEnergy, 64, 2,ResNet50w_int,4700000.0,0,-4.7,-0.0,-5.7,-4.7,-0.0,-4.7,-0.0,-3.7600000000000002,-0.0,-1,-1,-1,-1,-1,-1,-1,1
 memristor, 53, 1.460000, CMOS, 6.000000, 100000, 10000000, 100000, 10000000, 1000000, 10000000, 500000, 1e-16, 1e-16, current, 0.400000, 0.160000, voltage, 2.0, 100.0, 0.6, voltage, 2.0, 5.0, 0.6, data/cell_cfgs/RRAM_best_case.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadDynamicEnergy, 64, 2,ResNet50w_int,4700000.0,0,5.254600000000002,0.0,6.5706000000000016,5.254600000000002,0.0,64.5639,0.0,3.0152365677626305,0.0,0.44250725799999996,97.257,13.737,16.659,1.118,83.81,1.316,1
 memristor, 4, 1.460000, CMOS, 6.000000, 100000, 10000000, 100000, 10000000, 1000000, 10000000, 500000, 1e-16, 1e-16, current, 0.700000, 0.160000, voltage, 2.0, 100000.0, 0.6, voltage, 2.0, 100000.0, 0.6, data/cell_cfgs/RRAM_worst_case.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadDynamicEnergy, 64, 2,ResNet26w_single,87750000.0,0,-87.75,-0.0,-88.75,-87.75,-0.0,-87.75,-0.0,-70.19999999999999,-0.0,-1,-1,-1,-1,-1,-1,-1,1
 memristor, 53, 1.460000, CMOS, 6.000000, 100000, 10000000, 100000, 10000000, 1000000, 10000000, 500000, 1e-16, 1e-16, current, 0.400000, 0.160000, voltage, 2.0, 100.0, 0.6, voltage, 2.0, 5.0, 0.6, data/cell_cfgs/RRAM_best_case.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadDynamicEnergy, 64, 2,ResNet26w_single,87750000.0,0,98.10450000000002,0.0,99.42050000000002,98.10450000000002,0.0,1205.42175,0.0,56.29510825982358,0.0,0.44250725799999996,97.257,13.737,16.659,1.118,83.81,1.316,1
 memristor, 4, 1.460000, CMOS, 6.000000, 100000, 10000000, 100000, 10000000, 1000000, 10000000, 500000, 1e-16, 1e-16, current, 0.700000, 0.160000, voltage, 2.0, 100000.0, 0.6, voltage, 2.0, 100000.0, 0.6, data/cell_cfgs/RRAM_worst_case.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadDynamicEnergy, 64, 2,ResNet26w_single_int,1950000.0,0,-1.95,-0.0,-2.95,-1.95,-0.0,-1.95,-0.0,-1.5599999999999998,-0.0,-1,-1,-1,-1,-1,-1,-1,1
 memristor, 53, 1.460000, CMOS, 6.000000, 100000, 10000000, 100000, 10000000, 1000000, 10000000, 500000, 1e-16, 1e-16, current, 0.400000, 0.160000, voltage, 2.0, 100.0, 0.6, voltage, 2.0, 5.0, 0.6, data/cell_cfgs/RRAM_best_case.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadDynamicEnergy, 64, 2,ResNet26w_single_int,1950000.0,0,2.1801,0.0,3.4961,2.1801,0.0,26.78715,0.0,1.2510024057738574,0.0,0.44250725799999996,97.257,13.737,16.659,1.118,83.81,1.316,1
 memristor, 4, 1.460000, CMOS, 6.000000, 100000, 10000000, 100000, 10000000, 1000000, 10000000, 500000, 1e-16, 1e-16, current, 0.700000, 0.160000, voltage, 2.0, 100000.0, 0.6, voltage, 2.0, 100000.0, 0.6, data/cell_cfgs/RRAM_worst_case.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadDynamicEnergy, 64, 2,ResNet26w_multi,265500000.0,0,-265.5,-0.0,-266.5,-265.5,-0.0,-265.5,-0.0,-212.4,-0.0,-1,-1,-1,-1,-1,-1,-1,1
 memristor, 53, 1.460000, CMOS, 6.000000, 100000, 10000000, 100000, 10000000, 1000000, 10000000, 500000, 1e-16, 1e-16, current, 0.400000, 0.160000, voltage, 2.0, 100.0, 0.6, voltage, 2.0, 5.0, 0.6, data/cell_cfgs/RRAM_best_case.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadDynamicEnergy, 64, 2,ResNet26w_multi,265500000.0,0,296.829,0.0,298.145,296.829,0.0,3647.1735,0.0,170.32878909382518,0.0,0.44250725799999996,97.257,13.737,16.659,1.118,83.81,1.316,1
 memristor, 4, 1.460000, CMOS, 6.000000, 100000, 10000000, 100000, 10000000, 1000000, 10000000, 500000, 1e-16, 1e-16, current, 0.700000, 0.160000, voltage, 2.0, 100000.0, 0.6, voltage, 2.0, 100000.0, 0.6, data/cell_cfgs/RRAM_worst_case.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadDynamicEnergy, 64, 2,ResNet26w_multi_int,5900000.0,0,-5.9,-0.0,-6.9,-5.9,-0.0,-5.9,-0.0,-4.72,-0.0,-1,-1,-1,-1,-1,-1,-1,1
 memristor, 53, 1.460000, CMOS, 6.000000, 100000, 10000000, 100000, 10000000, 1000000, 10000000, 500000, 1e-16, 1e-16, current, 0.400000, 0.160000, voltage, 2.0, 100.0, 0.6, voltage, 2.0, 5.0, 0.6, data/cell_cfgs/RRAM_best_case.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadDynamicEnergy, 64, 2,ResNet26w_multi_int,5900000.0,0,6.5962000000000005,0.0,7.9122,6.5962000000000005,0.0,81.0483,0.0,3.785084202085004,0.0,0.44250725799999996,97.257,13.737,16.659,1.118,83.81,1.316,1
 memristor, 4, 1.460000, CMOS, 6.000000, 100000, 10000000, 100000, 10000000, 1000000, 10000000, 500000, 1e-16, 1e-16, current, 0.700000, 0.160000, voltage, 2.0, 100000.0, 0.6, voltage, 2.0, 100000.0, 0.6, data/cell_cfgs/RRAM_worst_case.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadDynamicEnergy, 64, 2,ALBERTw_emb,3840000.0,0,-3.84,-0.0,-4.84,-3.84,-0.0,-3.84,-0.0,-3.072,-0.0,-1,-1,-1,-1,-1,-1,-1,1
