MemCellType,CellArea (F^2),CellAspectRatio,AccessType,AccessCMOSWidth (F),ResistanceOn (ohm),ResistanceOff (ohm),ReadMode,ReadVoltage (V),ReadPower (uW),ResetMode,ResetCurrent (uA),ResetPulse (ns),ResetEnergy (pJ),SetMode,SetCurrent (uA),SetPulse (ns),SetEnergy (pJ),MemoryCellInputFile,DesignTarget,DeviceRoadmap,LocalWireType,LocalWireRepeaterType,LocalWireUseLowSwing,GlobalWireType,GlobalWireRepeaterType,GlobalWireUseLowSwing,Routing,InternalSensing,Temperature (K),BufferDesignOptimization,ProcessNode,OptimizationTarget,WordWidth (bit),Capacity (MB),Benchmark Name,Read Accesses,Write Accesses,Total Dynamic Read Power (mW),Total Dynamic Write Power (mW),Total Power,Total Dynamic Read Energy (mJ),Total Dynamic Write Energy (mJ),Total Read Latency (ms),Total Write Latency (ms),Read BW Util,Write BW Util,Area (mm^2),Area Efficiency (percent),Read Latency (ns),Write Latency (ns),Read Energy (pJ),Write Energy (pJ),Leakage Power (mW),Bits Per Cell
 MRAM, 54, 1.460000, CMOS, 6.000000, 3000, 6000, current, 0.250000, 30.000000, current, 80, 10, 1, current, 80, 10, 1, data/cell_cfgs/STT_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,544.nab_r64MB,5814839.347692608,2002061.1858375988,22.02661392,136.674766554,160.798380474,22.02661392,136.674766554,5.6482099449600005,21.956613954,1.2371999999999999,2.210365769226104,0.24413056400000002,89.806,0.9713440000000001,10.967,3.788,68.267,2.097,1
 MRAM, 54, 1.460000, CMOS, 6.000000, 3000, 6000, current, 0.250000, 30.000000, current, 80, 10, 1, current, 80, 10, 1, data/cell_cfgs/STT_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,spec_0.001_0.001,3700000.0,2300.0,14.015600000000001,0.1570141,16.269614100000002,14.015600000000001,0.1570141,3.5939728000000004,2.52241e-05,0.7872340425531915,0.0025393026136153823,0.24413056400000002,89.806,0.9713440000000001,0.010967000000000001,3.788,68.267,2.097,1
 MRAM, 54, 1.460000, CMOS, 6.000000, 3000, 6000, current, 0.250000, 30.000000, current, 80, 10, 1, current, 80, 10, 1, data/cell_cfgs/STT_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,fbbfs_0.001_0.001,42000000.0,190.0,159.096,0.01297073,161.20597073000002,159.096,0.01297073,40.796448000000005,2.08373e-06,8.936170212765958,0.0002097684767769229,0.24413056400000002,89.806,0.9713440000000001,0.010967000000000001,3.788,68.267,2.097,1
 MRAM, 54, 1.460000, CMOS, 6.000000, 3000, 6000, current, 0.250000, 30.000000, current, 80, 10, 1, current, 80, 10, 1, data/cell_cfgs/STT_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,spec_0.001_0.01,3700000.0,2300.0,14.015600000000001,0.1570141,16.269614100000002,14.015600000000001,0.1570141,3.5939728000000004,0.000252241,0.7872340425531915,0.0025393026136153823,0.24413056400000002,89.806,0.9713440000000001,0.10967,3.788,68.267,2.097,1
 MRAM, 54, 1.460000, CMOS, 6.000000, 3000, 6000, current, 0.250000, 30.000000, current, 80, 10, 1, current, 80, 10, 1, data/cell_cfgs/STT_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,fbbfs_0.001_0.01,42000000.0,190.0,159.096,0.01297073,161.20597073000002,159.096,0.01297073,40.796448000000005,2.08373e-05,8.936170212765958,0.0002097684767769229,0.24413056400000002,89.806,0.9713440000000001,0.10967,3.788,68.267,2.097,1
 MRAM, 54, 1.460000, CMOS, 6.000000, 3000, 6000, current, 0.250000, 30.000000, current, 80, 10, 1, current, 80, 10, 1, data/cell_cfgs/STT_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,spec_0.001_0.1,3700000.0,2300.0,14.015600000000001,0.1570141,16.269614100000002,14.015600000000001,0.1570141,3.5939728000000004,0.0025224099999999997,0.7872340425531915,0.0025393026136153823,0.24413056400000002,89.806,0.9713440000000001,1.0967,3.788,68.267,2.097,1
 MRAM, 54, 1.460000, CMOS, 6.000000, 3000, 6000, current, 0.250000, 30.000000, current, 80, 10, 1, current, 80, 10, 1, data/cell_cfgs/STT_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,fbbfs_0.001_0.1,42000000.0,190.0,159.096,0.01297073,161.20597073000002,159.096,0.01297073,40.796448000000005,0.000208373,8.936170212765958,0.0002097684767769229,0.24413056400000002,89.806,0.9713440000000001,1.0967,3.788,68.267,2.097,1
 MRAM, 54, 1.460000, CMOS, 6.000000, 3000, 6000, current, 0.250000, 30.000000, current, 80, 10, 1, current, 80, 10, 1, data/cell_cfgs/STT_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,spec_0.001_0.2,3700000.0,2300.0,14.015600000000001,0.1570141,16.269614100000002,14.015600000000001,0.1570141,3.5939728000000004,0.005044819999999999,0.7872340425531915,0.0025393026136153823,0.24413056400000002,89.806,0.9713440000000001,2.1934,3.788,68.267,2.097,1
 MRAM, 54, 1.460000, CMOS, 6.000000, 3000, 6000, current, 0.250000, 30.000000, current, 80, 10, 1, current, 80, 10, 1, data/cell_cfgs/STT_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,fbbfs_0.001_0.2,42000000.0,190.0,159.096,0.01297073,161.20597073000002,159.096,0.01297073,40.796448000000005,0.000416746,8.936170212765958,0.0002097684767769229,0.24413056400000002,89.806,0.9713440000000001,2.1934,3.788,68.267,2.097,1
 MRAM, 54, 1.460000, CMOS, 6.000000, 3000, 6000, current, 0.250000, 30.000000, current, 80, 10, 1, current, 80, 10, 1, data/cell_cfgs/STT_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,spec_0.001_0.3,3700000.0,2300.0,14.015600000000001,0.1570141,16.269614100000002,14.015600000000001,0.1570141,3.5939728000000004,0.00756723,0.7872340425531915,0.0025393026136153823,0.24413056400000002,89.806,0.9713440000000001,3.2901000000000002,3.788,68.267,2.097,1
 MRAM, 54, 1.460000, CMOS, 6.000000, 3000, 6000, current, 0.250000, 30.000000, current, 80, 10, 1, current, 80, 10, 1, data/cell_cfgs/STT_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,fbbfs_0.001_0.3,42000000.0,190.0,159.096,0.01297073,161.20597073000002,159.096,0.01297073,40.796448000000005,0.0006251189999999999,8.936170212765958,0.0002097684767769229,0.24413056400000002,89.806,0.9713440000000001,3.2901000000000002,3.788,68.267,2.097,1
 MRAM, 54, 1.460000, CMOS, 6.000000, 3000, 6000, current, 0.250000, 30.000000, current, 80, 10, 1, current, 80, 10, 1, data/cell_cfgs/STT_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,spec_0.001_0.4,3700000.0,2300.0,14.015600000000001,0.1570141,16.269614100000002,14.015600000000001,0.1570141,3.5939728000000004,0.010089639999999999,0.7872340425531915,0.0025393026136153823,0.24413056400000002,89.806,0.9713440000000001,4.3868,3.788,68.267,2.097,1
 MRAM, 54, 1.460000, CMOS, 6.000000, 3000, 6000, current, 0.250000, 30.000000, current, 80, 10, 1, current, 80, 10, 1, data/cell_cfgs/STT_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,fbbfs_0.001_0.4,42000000.0,190.0,159.096,0.01297073,161.20597073000002,159.096,0.01297073,40.796448000000005,0.000833492,8.936170212765958,0.0002097684767769229,0.24413056400000002,89.806,0.9713440000000001,4.3868,3.788,68.267,2.097,1
 MRAM, 54, 1.460000, CMOS, 6.000000, 3000, 6000, current, 0.250000, 30.000000, current, 80, 10, 1, current, 80, 10, 1, data/cell_cfgs/STT_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,spec_0.001_0.5,3700000.0,2300.0,14.015600000000001,0.1570141,16.269614100000002,14.015600000000001,0.1570141,3.5939728000000004,0.012612050000000001,0.7872340425531915,0.0025393026136153823,0.24413056400000002,89.806,0.9713440000000001,5.4835,3.788,68.267,2.097,1
 MRAM, 54, 1.460000, CMOS, 6.000000, 3000, 6000, current, 0.250000, 30.000000, current, 80, 10, 1, current, 80, 10, 1, data/cell_cfgs/STT_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,fbbfs_0.001_0.5,42000000.0,190.0,159.096,0.01297073,161.20597073000002,159.096,0.01297073,40.796448000000005,0.0010418650000000001,8.936170212765958,0.0002097684767769229,0.24413056400000002,89.806,0.9713440000000001,5.4835,3.788,68.267,2.097,1
 MRAM, 54, 1.460000, CMOS, 6.000000, 3000, 6000, current, 0.250000, 30.000000, current, 80, 10, 1, current, 80, 10, 1, data/cell_cfgs/STT_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,spec_0.001_0.6,3700000.0,2300.0,14.015600000000001,0.1570141,16.269614100000002,14.015600000000001,0.1570141,3.5939728000000004,0.01513446,0.7872340425531915,0.0025393026136153823,0.24413056400000002,89.806,0.9713440000000001,6.5802000000000005,3.788,68.267,2.097,1
 MRAM, 54, 1.460000, CMOS, 6.000000, 3000, 6000, current, 0.250000, 30.000000, current, 80, 10, 1, current, 80, 10, 1, data/cell_cfgs/STT_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,fbbfs_0.001_0.6,42000000.0,190.0,159.096,0.01297073,161.20597073000002,159.096,0.01297073,40.796448000000005,0.0012502379999999999,8.936170212765958,0.0002097684767769229,0.24413056400000002,89.806,0.9713440000000001,6.5802000000000005,3.788,68.267,2.097,1
 MRAM, 54, 1.460000, CMOS, 6.000000, 3000, 6000, current, 0.250000, 30.000000, current, 80, 10, 1, current, 80, 10, 1, data/cell_cfgs/STT_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,spec_0.001_0.7,3700000.0,2300.0,14.015600000000001,0.1570141,16.269614100000002,14.015600000000001,0.1570141,3.5939728000000004,0.017656869999999998,0.7872340425531915,0.0025393026136153823,0.24413056400000002,89.806,0.9713440000000001,7.6769,3.788,68.267,2.097,1
 MRAM, 54, 1.460000, CMOS, 6.000000, 3000, 6000, current, 0.250000, 30.000000, current, 80, 10, 1, current, 80, 10, 1, data/cell_cfgs/STT_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,fbbfs_0.001_0.7,42000000.0,190.0,159.096,0.01297073,161.20597073000002,159.096,0.01297073,40.796448000000005,0.0014586109999999998,8.936170212765958,0.0002097684767769229,0.24413056400000002,89.806,0.9713440000000001,7.6769,3.788,68.267,2.097,1
 MRAM, 54, 1.460000, CMOS, 6.000000, 3000, 6000, current, 0.250000, 30.000000, current, 80, 10, 1, current, 80, 10, 1, data/cell_cfgs/STT_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,spec_0.001_0.8,3700000.0,2300.0,14.015600000000001,0.1570141,16.269614100000002,14.015600000000001,0.1570141,3.5939728000000004,0.020179279999999997,0.7872340425531915,0.0025393026136153823,0.24413056400000002,89.806,0.9713440000000001,8.7736,3.788,68.267,2.097,1
 MRAM, 54, 1.460000, CMOS, 6.000000, 3000, 6000, current, 0.250000, 30.000000, current, 80, 10, 1, current, 80, 10, 1, data/cell_cfgs/STT_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,fbbfs_0.001_0.8,42000000.0,190.0,159.096,0.01297073,161.20597073000002,159.096,0.01297073,40.796448000000005,0.001666984,8.936170212765958,0.0002097684767769229,0.24413056400000002,89.806,0.9713440000000001,8.7736,3.788,68.267,2.097,1
 MRAM, 54, 1.460000, CMOS, 6.000000, 3000, 6000, current, 0.250000, 30.000000, current, 80, 10, 1, current, 80, 10, 1, data/cell_cfgs/STT_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,spec_0.001_0.9,3700000.0,2300.0,14.015600000000001,0.1570141,16.269614100000002,14.015600000000001,0.1570141,3.5939728000000004,0.022701690000000004,0.7872340425531915,0.0025393026136153823,0.24413056400000002,89.806,0.9713440000000001,9.8703,3.788,68.267,2.097,1
 MRAM, 54, 1.460000, CMOS, 6.000000, 3000, 6000, current, 0.250000, 30.000000, current, 80, 10, 1, current, 80, 10, 1, data/cell_cfgs/STT_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,fbbfs_0.001_0.9,42000000.0,190.0,159.096,0.01297073,161.20597073000002,159.096,0.01297073,40.796448000000005,0.001875357,8.936170212765958,0.0002097684767769229,0.24413056400000002,89.806,0.9713440000000001,9.8703,3.788,68.267,2.097,1
 MRAM, 54, 1.460000, CMOS, 6.000000, 3000, 6000, current, 0.250000, 30.000000, current, 80, 10, 1, current, 80, 10, 1, data/cell_cfgs/STT_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,spec_0.001_0.99,3700000.0,2300.0,14.015600000000001,0.1570141,16.269614100000002,14.015600000000001,0.1570141,3.5939728000000004,0.024971859000000006,0.7872340425531915,0.0025393026136153823,0.24413056400000002,89.806,0.9713440000000001,10.857330000000001,3.788,68.267,2.097,1
 MRAM, 54, 1.460000, CMOS, 6.000000, 3000, 6000, current, 0.250000, 30.000000, current, 80, 10, 1, current, 80, 10, 1, data/cell_cfgs/STT_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,fbbfs_0.001_0.99,42000000.0,190.0,159.096,0.01297073,161.20597073000002,159.096,0.01297073,40.796448000000005,0.0020628927000000004,8.936170212765958,0.0002097684767769229,0.24413056400000002,89.806,0.9713440000000001,10.857330000000001,3.788,68.267,2.097,1
 MRAM, 54, 1.460000, CMOS, 6.000000, 3000, 6000, current, 0.250000, 30.000000, current, 80, 10, 1, current, 80, 10, 1, data/cell_cfgs/STT_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,spec_0.001_0.999,3700000.0,2300.0,14.015600000000001,0.1570141,16.269614100000002,14.015600000000001,0.1570141,3.5939728000000004,0.025198875899999997,0.7872340425531915,0.0025393026136153823,0.24413056400000002,89.806,0.9713440000000001,10.956033,3.788,68.267,2.097,1
 MRAM, 54, 1.460000, CMOS, 6.000000, 3000, 6000, current, 0.250000, 30.000000, current, 80, 10, 1, current, 80, 10, 1, data/cell_cfgs/STT_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,fbbfs_0.001_0.999,42000000.0,190.0,159.096,0.01297073,161.20597073000002,159.096,0.01297073,40.796448000000005,0.0020816462699999997,8.936170212765958,0.0002097684767769229,0.24413056400000002,89.806,0.9713440000000001,10.956033,3.788,68.267,2.097,1
 MRAM, 54, 1.460000, CMOS, 6.000000, 3000, 6000, current, 0.250000, 30.000000, current, 80, 10, 1, current, 80, 10, 1, data/cell_cfgs/STT_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,spec_0.001_1.0,3700000.0,2300.0,14.015600000000001,0.1570141,16.269614100000002,14.015600000000001,0.1570141,3.5939728000000004,0.025224100000000003,0.7872340425531915,0.0025393026136153823,0.24413056400000002,89.806,0.9713440000000001,10.967,3.788,68.267,2.097,1
 MRAM, 54, 1.460000, CMOS, 6.000000, 3000, 6000, current, 0.250000, 30.000000, current, 80, 10, 1, current, 80, 10, 1, data/cell_cfgs/STT_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,fbbfs_0.001_1.0,42000000.0,190.0,159.096,0.01297073,161.20597073000002,159.096,0.01297073,40.796448000000005,0.0020837300000000002,8.936170212765958,0.0002097684767769229,0.24413056400000002,89.806,0.9713440000000001,10.967,3.788,68.267,2.097,1
 MRAM, 54, 1.460000, CMOS, 6.000000, 3000, 6000, current, 0.250000, 30.000000, current, 80, 10, 1, current, 80, 10, 1, data/cell_cfgs/STT_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,spec_0.01_0.001,3700000.0,23000.0,14.015600000000001,1.570141,17.682741,14.015600000000001,1.570141,3.5939728000000004,0.000252241,0.7872340425531915,0.025393026136153823,0.24413056400000002,89.806,0.9713440000000001,0.010967000000000001,3.788,68.267,2.097,1
 MRAM, 54, 1.460000, CMOS, 6.000000, 3000, 6000, current, 0.250000, 30.000000, current, 80, 10, 1, current, 80, 10, 1, data/cell_cfgs/STT_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,fbbfs_0.01_0.001,42000000.0,1900.0,159.096,0.12970729999999997,161.32270730000002,159.096,0.12970729999999997,40.796448000000005,2.0837300000000005e-05,8.936170212765958,0.0020976847677692287,0.24413056400000002,89.806,0.9713440000000001,0.010967000000000001,3.788,68.267,2.097,1
 MRAM, 54, 1.460000, CMOS, 6.000000, 3000, 6000, current, 0.250000, 30.000000, current, 80, 10, 1, current, 80, 10, 1, data/cell_cfgs/STT_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,spec_0.01_0.01,3700000.0,23000.0,14.015600000000001,1.570141,17.682741,14.015600000000001,1.570141,3.5939728000000004,0.00252241,0.7872340425531915,0.025393026136153823,0.24413056400000002,89.806,0.9713440000000001,0.10967,3.788,68.267,2.097,1
 MRAM, 54, 1.460000, CMOS, 6.000000, 3000, 6000, current, 0.250000, 30.000000, current, 80, 10, 1, current, 80, 10, 1, data/cell_cfgs/STT_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,fbbfs_0.01_0.01,42000000.0,1900.0,159.096,0.12970729999999997,161.32270730000002,159.096,0.12970729999999997,40.796448000000005,0.00020837300000000003,8.936170212765958,0.0020976847677692287,0.24413056400000002,89.806,0.9713440000000001,0.10967,3.788,68.267,2.097,1
 MRAM, 54, 1.460000, CMOS, 6.000000, 3000, 6000, current, 0.250000, 30.000000, current, 80, 10, 1, current, 80, 10, 1, data/cell_cfgs/STT_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,spec_0.01_0.1,3700000.0,23000.0,14.015600000000001,1.570141,17.682741,14.015600000000001,1.570141,3.5939728000000004,0.0252241,0.7872340425531915,0.025393026136153823,0.24413056400000002,89.806,0.9713440000000001,1.0967,3.788,68.267,2.097,1
 MRAM, 54, 1.460000, CMOS, 6.000000, 3000, 6000, current, 0.250000, 30.000000, current, 80, 10, 1, current, 80, 10, 1, data/cell_cfgs/STT_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,fbbfs_0.01_0.1,42000000.0,1900.0,159.096,0.12970729999999997,161.32270730000002,159.096,0.12970729999999997,40.796448000000005,0.0020837300000000002,8.936170212765958,0.0020976847677692287,0.24413056400000002,89.806,0.9713440000000001,1.0967,3.788,68.267,2.097,1
 MRAM, 54, 1.460000, CMOS, 6.000000, 3000, 6000, current, 0.250000, 30.000000, current, 80, 10, 1, current, 80, 10, 1, data/cell_cfgs/STT_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,spec_0.01_0.2,3700000.0,23000.0,14.015600000000001,1.570141,17.682741,14.015600000000001,1.570141,3.5939728000000004,0.0504482,0.7872340425531915,0.025393026136153823,0.24413056400000002,89.806,0.9713440000000001,2.1934,3.788,68.267,2.097,1
 MRAM, 54, 1.460000, CMOS, 6.000000, 3000, 6000, current, 0.250000, 30.000000, current, 80, 10, 1, current, 80, 10, 1, data/cell_cfgs/STT_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,fbbfs_0.01_0.2,42000000.0,1900.0,159.096,0.12970729999999997,161.32270730000002,159.096,0.12970729999999997,40.796448000000005,0.0041674600000000004,8.936170212765958,0.0020976847677692287,0.24413056400000002,89.806,0.9713440000000001,2.1934,3.788,68.267,2.097,1
 MRAM, 54, 1.460000, CMOS, 6.000000, 3000, 6000, current, 0.250000, 30.000000, current, 80, 10, 1, current, 80, 10, 1, data/cell_cfgs/STT_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,spec_0.01_0.3,3700000.0,23000.0,14.015600000000001,1.570141,17.682741,14.015600000000001,1.570141,3.5939728000000004,0.07567230000000001,0.7872340425531915,0.025393026136153823,0.24413056400000002,89.806,0.9713440000000001,3.2901000000000002,3.788,68.267,2.097,1
 MRAM, 54, 1.460000, CMOS, 6.000000, 3000, 6000, current, 0.250000, 30.000000, current, 80, 10, 1, current, 80, 10, 1, data/cell_cfgs/STT_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,fbbfs_0.01_0.3,42000000.0,1900.0,159.096,0.12970729999999997,161.32270730000002,159.096,0.12970729999999997,40.796448000000005,0.00625119,8.936170212765958,0.0020976847677692287,0.24413056400000002,89.806,0.9713440000000001,3.2901000000000002,3.788,68.267,2.097,1
 MRAM, 54, 1.460000, CMOS, 6.000000, 3000, 6000, current, 0.250000, 30.000000, current, 80, 10, 1, current, 80, 10, 1, data/cell_cfgs/STT_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,spec_0.01_0.4,3700000.0,23000.0,14.015600000000001,1.570141,17.682741,14.015600000000001,1.570141,3.5939728000000004,0.1008964,0.7872340425531915,0.025393026136153823,0.24413056400000002,89.806,0.9713440000000001,4.3868,3.788,68.267,2.097,1
 MRAM, 54, 1.460000, CMOS, 6.000000, 3000, 6000, current, 0.250000, 30.000000, current, 80, 10, 1, current, 80, 10, 1, data/cell_cfgs/STT_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,fbbfs_0.01_0.4,42000000.0,1900.0,159.096,0.12970729999999997,161.32270730000002,159.096,0.12970729999999997,40.796448000000005,0.008334920000000001,8.936170212765958,0.0020976847677692287,0.24413056400000002,89.806,0.9713440000000001,4.3868,3.788,68.267,2.097,1
 MRAM, 54, 1.460000, CMOS, 6.000000, 3000, 6000, current, 0.250000, 30.000000, current, 80, 10, 1, current, 80, 10, 1, data/cell_cfgs/STT_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,spec_0.01_0.5,3700000.0,23000.0,14.015600000000001,1.570141,17.682741,14.015600000000001,1.570141,3.5939728000000004,0.1261205,0.7872340425531915,0.025393026136153823,0.24413056400000002,89.806,0.9713440000000001,5.4835,3.788,68.267,2.097,1
 MRAM, 54, 1.460000, CMOS, 6.000000, 3000, 6000, current, 0.250000, 30.000000, current, 80, 10, 1, current, 80, 10, 1, data/cell_cfgs/STT_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,fbbfs_0.01_0.5,42000000.0,1900.0,159.096,0.12970729999999997,161.32270730000002,159.096,0.12970729999999997,40.796448000000005,0.01041865,8.936170212765958,0.0020976847677692287,0.24413056400000002,89.806,0.9713440000000001,5.4835,3.788,68.267,2.097,1
 MRAM, 54, 1.460000, CMOS, 6.000000, 3000, 6000, current, 0.250000, 30.000000, current, 80, 10, 1, current, 80, 10, 1, data/cell_cfgs/STT_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,spec_0.01_0.6,3700000.0,23000.0,14.015600000000001,1.570141,17.682741,14.015600000000001,1.570141,3.5939728000000004,0.15134460000000002,0.7872340425531915,0.025393026136153823,0.24413056400000002,89.806,0.9713440000000001,6.5802000000000005,3.788,68.267,2.097,1
 MRAM, 54, 1.460000, CMOS, 6.000000, 3000, 6000, current, 0.250000, 30.000000, current, 80, 10, 1, current, 80, 10, 1, data/cell_cfgs/STT_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,fbbfs_0.01_0.6,42000000.0,1900.0,159.096,0.12970729999999997,161.32270730000002,159.096,0.12970729999999997,40.796448000000005,0.01250238,8.936170212765958,0.0020976847677692287,0.24413056400000002,89.806,0.9713440000000001,6.5802000000000005,3.788,68.267,2.097,1
