MemCellType,CellArea (F^2),CellAspectRatio,AccessType,AccessCMOSWidth (F),SRAMCellNMOSWidth (F),SRAMCellPMOSWidth (F),ReadMode,ReadVoltage (V),MinSenseVoltage (mV),Stitching,MemoryCellInputFile,DesignTarget,DeviceRoadmap,LocalWireType,LocalWireRepeaterType,LocalWireUseLowSwing,GlobalWireType,GlobalWireRepeaterType,GlobalWireUseLowSwing,Routing,InternalSensing,Temperature (K),BufferDesignOptimization,ProcessNode,OptimizationTarget,WordWidth (bit),Capacity (MB),Benchmark Name,Read Accesses,Write Accesses,Total Dynamic Read Power (mW),Total Dynamic Write Power (mW),Total Power,Total Dynamic Read Energy (mJ),Total Dynamic Write Energy (mJ),Total Read Latency (ms),Total Write Latency (ms),Read BW Util,Write BW Util,Area (mm^2),Area Efficiency (percent),Read Latency (ns),Write Latency (ns),Read Energy (pJ),Write Energy (pJ),Leakage Power (mW),Bits Per Cell
 SRAM, 146, 1.460000, CMOS, 1.310000, 2.080000, 1.230000, voltage, 1.1, 80, 16, data/cell_cfgs/SRAM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, non-H-tree, false, 350, balanced, 22, ReadEDP, 64, 1,523.xalancbmk_r16MB_l2,111114992.81979845,112748084.36367838,114.559557783,1907.584850115,2050.317407898,114.559557783,1907.584850115,481.57237966199995,488.08645996499996,9.682169088334604,7.4544188429752065,0.654296934,90.597,4.334,4.329,1.031,16.919,28.173,1
 SRAM, 146, 1.460000, CMOS, 1.310000, 2.080000, 1.230000, voltage, 1.1, 80, 16, data/cell_cfgs/SRAM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, non-H-tree, false, 350, balanced, 22, ReadEDP, 64, 1,520.omnetpp_r16MB_l2,162791098.71866316,24216357.42109856,167.83762306899996,409.71656100200005,605.727184071,167.83762306899996,409.71656100200005,705.536623066,104.83261378199998,14.185042936499293,1.6010815206611568,0.654296934,90.597,4.334,4.329,1.031,16.919,28.173,1
 SRAM, 146, 1.460000, CMOS, 1.310000, 2.080000, 1.230000, voltage, 1.1, 80, 16, data/cell_cfgs/SRAM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, non-H-tree, false, 350, balanced, 22, ReadEDP, 64, 1,511.povray_r16MB_l2,77993548.6785134,12593.408225928873,80.41134901899999,0.213077886,108.79742690499998,80.41134901899999,0.213077886,338.024041366,0.054519426,6.796083128199543,0.0008326611570247934,0.654296934,90.597,4.334,4.329,1.031,16.919,28.173,1
 SRAM, 146, 1.460000, CMOS, 1.310000, 2.080000, 1.230000, voltage, 1.1, 80, 16, data/cell_cfgs/SRAM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, non-H-tree, false, 350, balanced, 22, ReadEDP, 64, 1,521.wrf_r16MB_l2,102169511.13635439,54459033.06223045,105.336766872,921.3923962460001,1054.902163118,105.336766872,921.3923962460001,442.80266500799996,235.75315818599998,8.902691384380788,3.6005972892561986,0.654296934,90.597,4.334,4.329,1.031,16.919,28.173,1
 SRAM, 146, 1.460000, CMOS, 1.310000, 2.080000, 1.230000, voltage, 1.1, 80, 16, data/cell_cfgs/SRAM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, non-H-tree, false, 350, balanced, 22, ReadEDP, 64, 1,525.x264_r16MB_l2,2275899.8719840036,35295703.63622558,2.3464528999999996,597.1680159760001,627.6874688760001,2.3464528999999996,597.1680159760001,9.8637506,152.79510261599998,0.1983139091602222,2.33360026446281,0.654296934,90.597,4.334,4.329,1.031,16.919,28.173,1
 SRAM, 146, 1.460000, CMOS, 1.310000, 2.080000, 1.230000, voltage, 1.1, 80, 16, data/cell_cfgs/SRAM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, non-H-tree, false, 350, balanced, 22, ReadEDP, 64, 1,503.bwaves_r16MB_l2,96666205.17214553,49243088.41356377,99.662858386,833.143822791,960.9796811770001,99.662858386,833.143822791,418.95133680399994,213.17333228099997,8.423152684892713,3.2557414214876035,0.654296934,90.597,4.334,4.329,1.031,16.919,28.173,1
 SRAM, 146, 1.460000, CMOS, 1.310000, 2.080000, 1.230000, voltage, 1.1, 80, 16, data/cell_cfgs/SRAM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, non-H-tree, false, 350, balanced, 22, ReadEDP, 64, 1,526.blender_r16MB_l2,513053.7646502809,1375530.340393929,0.528958674,23.272608989000002,51.974567663,0.528958674,23.272608989000002,2.223576036,5.954673699,0.04470571833133646,0.09094419834710744,0.654296934,90.597,4.334,4.329,1.031,16.919,28.173,1
 SRAM, 146, 1.460000, CMOS, 1.310000, 2.080000, 1.230000, voltage, 1.1, 80, 16, data/cell_cfgs/SRAM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, non-H-tree, false, 350, balanced, 22, ReadEDP, 64, 1,531.deepsjeng_r16MB_l2,16080027.889802152,2807399.5681415987,16.578508867999997,47.498400600000004,92.249909468,16.578508867999997,47.498400600000004,69.690841352,12.1532346,1.4011569981483498,0.18561322314049586,0.654296934,90.597,4.334,4.329,1.031,16.919,28.173,1
 SRAM, 146, 1.460000, CMOS, 1.310000, 2.080000, 1.230000, voltage, 1.1, 80, 16, data/cell_cfgs/SRAM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, non-H-tree, false, 350, balanced, 22, ReadEDP, 64, 1,538.imagick_r16MB_l2,135277642.27403742,13375839.192027906,139.471249933,226.30583696000002,393.95008689300005,139.471249933,226.30583696000002,586.2933047619999,57.90401136,11.787617296590785,0.8843530578512396,0.654296934,90.597,4.334,4.329,1.031,16.919,28.173,1
 SRAM, 146, 1.460000, CMOS, 1.310000, 2.080000, 1.230000, voltage, 1.1, 80, 16, data/cell_cfgs/SRAM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, non-H-tree, false, 350, balanced, 22, ReadEDP, 64, 1,548.exchange2_r16MB_l2,5406839.135529963,18243.672823781948,5.574452039999999,0.30867023600000004,34.056122275999996,5.574452039999999,0.30867023600000004,23.43324456,0.078978276,0.4711329920487964,0.0012062148760330579,0.654296934,90.597,4.334,4.329,1.031,16.919,28.173,1
 SRAM, 146, 1.460000, CMOS, 1.310000, 2.080000, 1.230000, voltage, 1.1, 80, 16, data/cell_cfgs/SRAM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, non-H-tree, false, 350, balanced, 22, ReadEDP, 64, 1,549.fotonik3d_r16MB_l2,220160.6095266652,559174.7242434507,0.226985991,9.460681825000002,37.860667816,0.226985991,9.460681825000002,0.954177774,2.4206685749999997,0.019184054024616055,0.0369702479338843,0.654296934,90.597,4.334,4.329,1.031,16.919,28.173,1
 SRAM, 146, 1.460000, CMOS, 1.310000, 2.080000, 1.230000, voltage, 1.1, 80, 16, data/cell_cfgs/SRAM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, non-H-tree, false, 350, balanced, 22, ReadEDP, 64, 1,554.roms_r16MB_l2,355013.80860687094,27248840.80794407,0.3660194339999999,461.02314087900004,489.56216031300005,0.3660194339999999,461.02314087900004,1.538630676,117.960232689,0.030934669425988454,1.80157626446281,0.654296934,90.597,4.334,4.329,1.031,16.919,28.173,1
 SRAM, 146, 1.460000, CMOS, 1.310000, 2.080000, 1.230000, voltage, 1.1, 80, 16, data/cell_cfgs/SRAM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, non-H-tree, false, 350, balanced, 22, ReadEDP, 64, 1,519.lbm_r16MB_l2,59581733.990254626,92171416.0993349,61.42876775399999,1559.448204223,1649.049971977,61.42876775399999,1559.448204223,258.227235156,399.01006419299995,5.191742424572487,6.093977983471074,0.654296934,90.597,4.334,4.329,1.031,16.919,28.173,1
 SRAM, 146, 1.460000, CMOS, 1.310000, 2.080000, 1.230000, voltage, 1.1, 80, 16, data/cell_cfgs/SRAM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, non-H-tree, false, 350, balanced, 22, ReadEDP, 64, 1,557.xz_r16MB_l2,11971285.430990286,10460668.379515484,12.342395865999999,176.984058811,217.49945467700002,12.342395865999999,176.984058811,51.88355352399999,45.284236101,1.0431356932795992,0.6916144793388429,0.654296934,90.597,4.334,4.329,1.031,16.919,28.173,1
 SRAM, 146, 1.460000, CMOS, 1.310000, 2.080000, 1.230000, voltage, 1.1, 80, 16, data/cell_cfgs/SRAM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, non-H-tree, false, 350, balanced, 22, ReadEDP, 64, 1,505.mcf_r16MB_l2,88632384.55161732,240123076.0098798,91.37998893499999,4062.642339763,4182.195328698,91.37998893499999,4062.642339763,384.13275658999993,1039.4928003329999,7.723113822023745,15.875905917355372,0.654296934,90.597,4.334,4.329,1.031,16.919,28.173,1
 SRAM, 146, 1.460000, CMOS, 1.310000, 2.080000, 1.230000, voltage, 1.1, 80, 16, data/cell_cfgs/SRAM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, non-H-tree, false, 350, balanced, 22, ReadEDP, 64, 1,508.namd_r16MB_l2,19028653.757385995,9567365.653216043,19.618542274,161.870265354,209.661807628,19.618542274,161.870265354,82.47018643599999,41.41712741399999,1.6580898812765494,0.6325531239669421,0.654296934,90.597,4.334,4.329,1.031,16.919,28.173,1
 SRAM, 146, 1.460000, CMOS, 1.310000, 2.080000, 1.230000, voltage, 1.1, 80, 16, data/cell_cfgs/SRAM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, non-H-tree, false, 350, balanced, 22, ReadEDP, 64, 1,544.nab_r32MB,6288786.76216429,2000556.4581494576,6.483739397,33.847423883000005,68.50416328,6.483739397,33.847423883000005,27.255602858,8.660411252999998,0.5479827469774534,0.1322682314049587,0.654296934,90.597,4.334,4.329,1.031,16.919,28.173,1
 SRAM, 146, 1.460000, CMOS, 1.310000, 2.080000, 1.230000, voltage, 1.1, 80, 16, data/cell_cfgs/SRAM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, non-H-tree, false, 350, balanced, 22, ReadEDP, 64, 1,500.perlbench_r32MB,6503202.270417309,1497769.5326132497,6.704802292999999,25.340770629999998,60.218572922999996,6.704802292999999,25.340770629999998,28.184881801999996,6.4838463299999995,0.5666662019387867,0.09902611570247935,0.654296934,90.597,4.334,4.329,1.031,16.919,28.173,1
 SRAM, 146, 1.460000, CMOS, 1.310000, 2.080000, 1.230000, voltage, 1.1, 80, 16, data/cell_cfgs/SRAM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, non-H-tree, false, 350, balanced, 22, ReadEDP, 64, 1,505.mcf_r32MB,239564002.54559517,2583.8103635448906,246.990487093,0.043718696,275.207205789,246.990487093,0.043718696,1038.2703890019998,0.011186136,20.87476335911121,0.00017084297520661158,0.654296934,90.597,4.334,4.329,1.031,16.919,28.173,1
 SRAM, 146, 1.460000, CMOS, 1.310000, 2.080000, 1.230000, voltage, 1.1, 80, 16, data/cell_cfgs/SRAM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, non-H-tree, false, 350, balanced, 22, ReadEDP, 64, 1,502.gcc_r32MB,3055279.6560711,3994825.8319861484,3.1499936799999997,67.588461094,98.91145477399999,3.1499936799999997,67.588461094,13.24158352,17.293601754,0.2662263370003268,0.2641207272727273,0.654296934,90.597,4.334,4.329,1.031,16.919,28.173,1
 SRAM, 146, 1.460000, CMOS, 1.310000, 2.080000, 1.230000, voltage, 1.1, 80, 16, data/cell_cfgs/SRAM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, non-H-tree, false, 350, balanced, 22, ReadEDP, 64, 1,508.namd_r32MB,1115944.2150667508,9087708.525583243,1.150539295,153.75494857100003,183.07848786600002,1.150539295,153.75494857100003,4.83650563,39.340692260999994,0.09723951639254984,0.6008402644628099,0.654296934,90.597,4.334,4.329,1.031,16.919,28.173,1
 SRAM, 146, 1.460000, CMOS, 1.310000, 2.080000, 1.230000, voltage, 1.1, 80, 16, data/cell_cfgs/SRAM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, non-H-tree, false, 350, balanced, 22, ReadEDP, 64, 1,519.lbm_r32MB,46079513.23946714,46100308.81968479,47.50797893399999,779.971127971,855.652106905,47.50797893399999,779.971127971,199.70861367599997,199.56823766099998,4.015206535235813,3.0479543140495866,0.654296934,90.597,4.334,4.329,1.031,16.919,28.173,1
 SRAM, 146, 1.460000, CMOS, 1.310000, 2.080000, 1.230000, voltage, 1.1, 80, 16, data/cell_cfgs/SRAM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, non-H-tree, false, 350, balanced, 22, ReadEDP, 64, 1,511.povray_r32MB,3688.87941928904,9676.921911542164,0.0038033589999999996,0.163725163,28.340528521999996,0.0038033589999999996,0.163725163,0.015988126,0.041891733,0.00032144646552663105,0.000639801652892562,0.654296934,90.597,4.334,4.329,1.031,16.919,28.173,1
 SRAM, 146, 1.460000, CMOS, 1.310000, 2.080000, 1.230000, voltage, 1.1, 80, 16, data/cell_cfgs/SRAM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, non-H-tree, false, 350, balanced, 22, ReadEDP, 64, 1,520.omnetpp_r32MB,24745654.953205757,3623556.601298734,25.512770304999997,61.306960883,114.992731188,25.512770304999997,61.306960883,107.24766876999999,15.686378252999999,2.1562492103256723,0.23957401652892563,0.654296934,90.597,4.334,4.329,1.031,16.919,28.173,1
 SRAM, 146, 1.460000, CMOS, 1.310000, 2.080000, 1.230000, voltage, 1.1, 80, 16, data/cell_cfgs/SRAM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, non-H-tree, false, 350, balanced, 22, ReadEDP, 64, 1,525.x264_r32MB,22274148.20097823,12997472.565021219,22.964647619,219.904245687,271.041893306,22.964647619,219.904245687,96.53616176599999,56.266060616999994,1.9408908833460408,0.8593370578512397,0.654296934,90.597,4.334,4.329,1.031,16.919,28.173,1
 SRAM, 146, 1.460000, CMOS, 1.310000, 2.080000, 1.230000, voltage, 1.1, 80, 16, data/cell_cfgs/SRAM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, non-H-tree, false, 350, balanced, 22, ReadEDP, 64, 1,523.xalancbmk_r32MB,110155991.78938815,1389887.0204862042,113.57082775199999,23.515515072000003,165.259342824,113.57082775199999,23.515515072000003,477.41606932799994,6.016825151999999,9.598605119268054,0.09189342148760331,0.654296934,90.597,4.334,4.329,1.031,16.919,28.173,1
 SRAM, 146, 1.460000, CMOS, 1.310000, 2.080000, 1.230000, voltage, 1.1, 80, 16, data/cell_cfgs/SRAM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, non-H-tree, false, 350, balanced, 22, ReadEDP, 64, 1,526.blender_r32MB,123254.39448867123,1265365.1446662121,0.127075905,21.408727354000003,49.70880325900001,0.127075905,21.408727354000003,0.5341871699999999,5.477769414,0.010740006535235814,0.08366056198347108,0.654296934,90.597,4.334,4.329,1.031,16.919,28.173,1
 SRAM, 146, 1.460000, CMOS, 1.310000, 2.080000, 1.230000, voltage, 1.1, 80, 16, data/cell_cfgs/SRAM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, non-H-tree, false, 350, balanced, 22, ReadEDP, 64, 1,531.deepsjeng_r32MB,2183049.7241912354,2148143.4996911353,2.2507245499999997,36.344448336,66.768172886,2.2507245499999997,36.344448336,9.461338699999999,9.299315376000001,0.19022328722361398,0.14202604958677686,0.654296934,90.597,4.334,4.329,1.031,16.919,28.173,1
 SRAM, 146, 1.460000, CMOS, 1.310000, 2.080000, 1.230000, voltage, 1.1, 80, 16, data/cell_cfgs/SRAM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, non-H-tree, false, 350, balanced, 22, ReadEDP, 64, 1,538.imagick_r32MB,3912548.983002143,9746545.794645684,4.033838019,164.90181177400004,197.10864979300004,4.033838019,164.90181177400004,16.956987366,42.192797633999994,0.3409257379370439,0.6443997355371901,0.654296934,90.597,4.334,4.329,1.031,16.919,28.173,1
 SRAM, 146, 1.460000, CMOS, 1.310000, 2.080000, 1.230000, voltage, 1.1, 80, 16, data/cell_cfgs/SRAM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, non-H-tree, false, 350, balanced, 22, ReadEDP, 64, 1,541.leela_r32MB,376729.3863042022,550185.1982177069,0.38840863,9.308596934,37.870005563999996,0.38840863,9.308596934,1.6327478199999998,2.3817551939999997,0.03282692517154994,0.03637593388429752,0.654296934,90.597,4.334,4.329,1.031,16.919,28.173,1
 SRAM, 146, 1.460000, CMOS, 1.310000, 2.080000, 1.230000, voltage, 1.1, 80, 16, data/cell_cfgs/SRAM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, non-H-tree, false, 350, balanced, 22, ReadEDP, 64, 1,557.xz_r32MB,3772205.5801601876,7011090.753425779,3.8891443859999995,118.620648629,150.68279301500002,3.8891443859999995,118.620648629,16.348740804,30.351012939,0.32869674327415316,0.4635432066115702,0.654296934,90.597,4.334,4.329,1.031,16.919,28.173,1
 SRAM, 146, 1.460000, CMOS, 1.310000, 2.080000, 1.230000, voltage, 1.1, 80, 16, data/cell_cfgs/SRAM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, non-H-tree, false, 350, balanced, 22, ReadEDP, 64, 1,523.xalancbmk_r64MB,110904244.34468037,1390764.5621162308,114.34227659499999,23.530353035,166.04562962999998,114.34227659499999,23.530353035,480.65899783000003,6.020621684999999,9.66380524997277,0.09195140495867768,0.654296934,90.597,4.334,4.329,1.031,16.919,28.173,1
 SRAM, 146, 1.460000, CMOS, 1.310000, 2.080000, 1.230000, voltage, 1.1, 80, 16, data/cell_cfgs/SRAM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, non-H-tree, false, 350, balanced, 22, ReadEDP, 64, 1,511.povray_r64MB,4061.59289284923,9674.3468905052,0.004187921999999999,0.163691325,28.340879246999997,0.004187921999999999,0.163691325,0.017604708,0.041883075,0.00035394837163707656,0.0006396694214876033,0.654296934,90.597,4.334,4.329,1.031,16.919,28.173,1
 SRAM, 146, 1.460000, CMOS, 1.310000, 2.080000, 1.230000, voltage, 1.1, 80, 16, data/cell_cfgs/SRAM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, non-H-tree, false, 350, balanced, 22, ReadEDP, 64, 1,500.perlbench_r64MB,6164390.01669671,1496859.131758932,6.3554871209999995,25.32537434,59.853861460999994,6.3554871209999995,25.32537434,26.716470593999997,6.47990694,0.5371433177213811,0.09896595041322313,0.654296934,90.597,4.334,4.329,1.031,16.919,28.173,1
 SRAM, 146, 1.460000, CMOS, 1.310000, 2.080000, 1.230000, voltage, 1.1, 80, 16, data/cell_cfgs/SRAM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, non-H-tree, false, 350, balanced, 22, ReadEDP, 64, 1,508.namd_r64MB,2010849.242785897,8472244.704634745,2.07318635,143.341913155,173.58809950499997,2.07318635,143.341913155,8.715023899999998,36.676348605,0.17521838579675417,0.5601484297520661,0.654296934,90.597,4.334,4.329,1.031,16.919,28.173,1
 SRAM, 146, 1.460000, CMOS, 1.310000, 2.080000, 1.230000, voltage, 1.1, 80, 16, data/cell_cfgs/SRAM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, non-H-tree, false, 350, balanced, 22, ReadEDP, 64, 1,525.x264_r64MB,22302403.938992858,13474839.205087561,22.993778523999996,227.98081796000002,279.147596484,22.993778523999996,227.98081796000002,96.65861893599998,58.33258236,1.9433529245180263,0.8908985123966942,0.654296934,90.597,4.334,4.329,1.031,16.919,28.173,1
 SRAM, 146, 1.460000, CMOS, 1.310000, 2.080000, 1.230000, voltage, 1.1, 80, 16, data/cell_cfgs/SRAM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, non-H-tree, false, 350, balanced, 22, ReadEDP, 64, 1,526.blender_r64MB,128340.41157963588,1269587.1134522492,0.132319571,21.480159372000003,49.785478943,0.132319571,21.480159372000003,0.5562298939999999,5.496046452,0.011183182659840977,0.08393970247933885,0.654296934,90.597,4.334,4.329,1.031,16.919,28.173,1
 SRAM, 146, 1.460000, CMOS, 1.310000, 2.080000, 1.230000, voltage, 1.1, 80, 16, data/cell_cfgs/SRAM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, non-H-tree, false, 350, balanced, 22, ReadEDP, 64, 1,505.mcf_r64MB,240127779.2616894,2581.689260614082,247.57174117999998,0.043684858,275.78842603799995,247.57174117999998,0.043684858,1040.7137985199997,0.011177478,20.923888900991177,0.0001707107438016529,0.654296934,90.597,4.334,4.329,1.031,16.919,28.173,1
 SRAM, 146, 1.460000, CMOS, 1.310000, 2.080000, 1.230000, voltage, 1.1, 80, 16, data/cell_cfgs/SRAM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, non-H-tree, false, 350, balanced, 22, ReadEDP, 64, 1,531.deepsjeng_r64MB,2154652.3465330577,2044505.2698726556,2.2214472429999996,34.590997014,64.985444257,2.2214472429999996,34.590997014,9.338266102,8.850666474,0.18774887267182225,0.13517395041322314,0.654296934,90.597,4.334,4.329,1.031,16.919,28.173,1
 SRAM, 146, 1.460000, CMOS, 1.310000, 2.080000, 1.230000, voltage, 1.1, 80, 16, data/cell_cfgs/SRAM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, non-H-tree, false, 350, balanced, 22, ReadEDP, 64, 1,541.leela_r64MB,543913.5006451389,550094.1201061266,0.5607753339999999,9.307057305,38.040832639,0.5607753339999999,9.307057305,2.357323276,2.381361255,0.04739475002723015,0.0363699173553719,0.654296934,90.597,4.334,4.329,1.031,16.919,28.173,1
 SRAM, 146, 1.460000, CMOS, 1.310000, 2.080000, 1.230000, voltage, 1.1, 80, 16, data/cell_cfgs/SRAM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, non-H-tree, false, 350, balanced, 22, ReadEDP, 64, 1,519.lbm_r64MB,38803290.993597254,38833595.92044712,40.006193021,657.025610724,725.2048037449999,40.006193021,657.025610724,168.173463194,168.110637084,3.3811820934538726,2.567510479338843,0.654296934,90.597,4.334,4.329,1.031,16.919,28.173,1
 SRAM, 146, 1.460000, CMOS, 1.310000, 2.080000, 1.230000, voltage, 1.1, 80, 16, data/cell_cfgs/SRAM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, non-H-tree, false, 350, balanced, 22, ReadEDP, 64, 1,520.omnetpp_r64MB,25075956.832200095,3655962.8763135946,25.853311667,61.855237997,115.881549664,25.853311667,61.855237997,108.67919763799999,15.826663827,2.1850305631194855,0.24171656198347108,0.654296934,90.597,4.334,4.329,1.031,16.919,28.173,1
 SRAM, 146, 1.460000, CMOS, 1.310000, 2.080000, 1.230000, voltage, 1.1, 80, 16, data/cell_cfgs/SRAM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, non-H-tree, false, 350, balanced, 22, ReadEDP, 64, 1,502.gcc_r64MB,2709481.176763619,4000513.186153847,2.793475942,67.684696366,98.651172308,2.793475942,67.684696366,11.742894988,17.318225105999996,0.23609471735105111,0.26449679338842974,0.654296934,90.597,4.334,4.329,1.031,16.919,28.173,1
 SRAM, 146, 1.460000, CMOS, 1.310000, 2.080000, 1.230000, voltage, 1.1, 80, 16, data/cell_cfgs/SRAM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, non-H-tree, false, 350, balanced, 22, ReadEDP, 64, 1,557.xz_r64MB,3891391.557817795,7007829.113339057,4.012025152,118.56547577,150.75050092200001,4.012025152,118.56547577,16.865292928,30.336896069999995,0.3390821914824093,0.4633276033057851,0.654296934,90.597,4.334,4.329,1.031,16.919,28.173,1
 SRAM, 146, 1.460000, CMOS, 1.310000, 2.080000, 1.230000, voltage, 1.1, 80, 16, data/cell_cfgs/SRAM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, non-H-tree, false, 350, balanced, 22, ReadEDP, 64, 1,538.imagick_r64MB,5917588.132715118,8077342.756862374,6.101034259,136.66056621700002,170.934600476,6.101034259,136.66056621700002,25.646830725999997,34.966817847,0.5156378607994773,0.5340392066115702,0.654296934,90.597,4.334,4.329,1.031,16.919,28.173,1
 SRAM, 146, 1.460000, CMOS, 1.310000, 2.080000, 1.230000, voltage, 1.1, 80, 16, data/cell_cfgs/SRAM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, non-H-tree, false, 350, balanced, 22, ReadEDP, 64, 1,544.nab_r64MB,5814839.347692608,2002061.1858375988,5.99510004,33.872886978000004,68.04098701800001,5.99510004,33.872886978000004,25.20151656,8.666926398,0.5066846748720183,0.13236773553719008,0.654296934,90.597,4.334,4.329,1.031,16.919,28.173,1
 SRAM, 146, 1.460000, CMOS, 1.310000, 2.080000, 1.230000, voltage, 1.1, 80, 16, data/cell_cfgs/SRAM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, non-H-tree, false, 350, balanced, 22, ReadEDP, 64, 1,spec_0.001_0.001,3700000.0,2300.0,3.8146999999999993,0.0389137,32.0266137,3.8146999999999993,0.0389137,16.0358,9.956699999999999e-06,0.3224049667792179,0.00015206611570247935,0.654296934,90.597,4.334,0.0043289999999999995,1.031,16.919,28.173,1
 SRAM, 146, 1.460000, CMOS, 1.310000, 2.080000, 1.230000, voltage, 1.1, 80, 16, data/cell_cfgs/SRAM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, non-H-tree, false, 350, balanced, 22, ReadEDP, 64, 1,fbbfs_0.001_0.001,42000000.0,190.0,43.302,0.00321461,71.47821461,43.302,0.00321461,182.02799999999996,8.225099999999998e-07,3.6597320553316632,1.256198347107438e-05,0.654296934,90.597,4.334,0.0043289999999999995,1.031,16.919,28.173,1
