MemCellType,CellArea (F^2),CellAspectRatio,AccessType,AccessCMOSWidth (F),ResistanceOn (ohm),ResistanceOff (ohm),ReadMode,ReadVoltage (V),ReadEnergy (pJ),ResetMode,ResetCurrent (uA),ResetPulse (ns),SetMode,SetCurrent (uA),SetPulse (ns),MemoryCellInputFile,DesignTarget,DeviceRoadmap,LocalWireType,LocalWireRepeaterType,LocalWireUseLowSwing,GlobalWireType,GlobalWireRepeaterType,GlobalWireUseLowSwing,Routing,InternalSensing,Temperature (K),BufferDesignOptimization,ProcessNode,OptimizationTarget,WordWidth (bit),Capacity (MB),Benchmark Name,Read Accesses,Write Accesses,Total Dynamic Read Power (mW),Total Dynamic Write Power (mW),Total Power,Total Dynamic Read Energy (mJ),Total Dynamic Write Energy (mJ),Total Read Latency (ms),Total Write Latency (ms),Read BW Util,Write BW Util,Area (mm^2),Area Efficiency (percent),Read Latency (ns),Write Latency (ns),Read Energy (pJ),Write Energy (pJ),Leakage Power (mW),Bits Per Cell
 PCRAM, 19, 1.460000, CMOS, 6.000000, 1000, 1000000, voltage, 1.000000, 2.000000, current, 10, 40, current, 0.2, 150, data/cell_cfgs/PCM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,520.omnetpp_r16MB_main,3608339.647352366,3325040.5762871536,13.552925039999998,29.862193221000002,64.783118261,13.552925039999998,29.862193221000002,2.37917341236,500.022990621,0.1304710508474576,51.16696885883347,0.17760685399999998,43.434,0.659354,150.381,3.756,8.981,21.368,1
 PCRAM, 19, 1.460000, CMOS, 6.000000, 1000, 1000000, voltage, 1.000000, 2.000000, current, 10, 40, current, 0.2, 150, data/cell_cfgs/PCM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,511.povray_r16MB_main,9635.634381098122,0.0,0.036192816,0.0,21.404192816,0.036192816,0.0,0.006353535144000001,0.0,0.00034842033898305083,0.0,0.17760685399999998,43.434,0.659354,150.381,3.756,8.981,21.368,1
 PCRAM, 19, 1.460000, CMOS, 6.000000, 1000, 1000000, voltage, 1.000000, 2.000000, current, 10, 40, current, 0.2, 150, data/cell_cfgs/PCM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,521.wrf_r16MB_main,9372646.374920169,7985315.513582384,35.203662132,71.716122996,128.287785128,35.203662132,71.716122996,6.1798922900380004,1200.839805396,0.3388979706214689,122.88101563257257,0.17760685399999998,43.434,0.659354,150.381,3.756,8.981,21.368,1
 PCRAM, 19, 1.460000, CMOS, 6.000000, 1000, 1000000, voltage, 1.000000, 2.000000, current, 10, 40, current, 0.2, 150, data/cell_cfgs/PCM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,525.x264_r16MB_main,13006642.05096212,13006563.107523212,48.85295110799999,116.81195128399999,187.03290239199998,48.85295110799999,116.81195128399999,8.575982088622,1955.940100884,0.47029669604519775,200.1498493246924,0.17760685399999998,43.434,0.659354,150.381,3.756,8.981,21.368,1
 PCRAM, 19, 1.460000, CMOS, 6.000000, 1000, 1000000, voltage, 1.000000, 2.000000, current, 10, 40, current, 0.2, 150, data/cell_cfgs/PCM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,503.bwaves_r16MB_main,40662798.45078887,21409166.967435714,152.729473044,192.275728827,366.373201871,152.729473044,192.275728827,26.811179171845996,3219.531942627,1.4702932971751412,329.4522326739927,0.17760685399999998,43.434,0.659354,150.381,3.756,8.981,21.368,1
 PCRAM, 19, 1.460000, CMOS, 6.000000, 1000, 1000000, voltage, 1.000000, 2.000000, current, 10, 40, current, 0.2, 150, data/cell_cfgs/PCM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,526.blender_r16MB_main,1308040.7589758676,895537.0862239327,4.913001995999999,8.042826778,34.323828774,4.913001995999999,8.042826778,0.862462065514,134.671899978,0.047296397740112996,13.780872163050626,0.17760685399999998,43.434,0.659354,150.381,3.756,8.981,21.368,1
 PCRAM, 19, 1.460000, CMOS, 6.000000, 1000, 1000000, voltage, 1.000000, 2.000000, current, 10, 40, current, 0.2, 150, data/cell_cfgs/PCM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,531.deepsjeng_r16MB_main,2199733.87157687,1975453.987807695,8.262200904,17.741552373999998,47.371753278,8.262200904,17.741552373999998,1.450403411836,297.07074797399997,0.07953840451977401,30.399021636141637,0.17760685399999998,43.434,0.659354,150.381,3.756,8.981,21.368,1
 PCRAM, 19, 1.460000, CMOS, 6.000000, 1000, 1000000, voltage, 1.000000, 2.000000, current, 10, 40, current, 0.2, 150, data/cell_cfgs/PCM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,538.imagick_r16MB_main,11213153.107245233,7076817.443030766,42.116606424,63.556902457999996,127.04150888199999,42.116606424,63.556902457999996,7.393437942516,1064.218967658,0.40544737627118643,108.90071016436555,0.17760685399999998,43.434,0.659354,150.381,3.756,8.981,21.368,1
 PCRAM, 19, 1.460000, CMOS, 6.000000, 1000, 1000000, voltage, 1.000000, 2.000000, current, 10, 40, current, 0.2, 150, data/cell_cfgs/PCM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,548.exchange2_r16MB_main,18243.672823781948,0.0,0.068524464,0.0,21.436524463999998,0.068524464,0.0,0.012029254376000002,0.0,0.0006596700564971751,0.0,0.17760685399999998,43.434,0.659354,150.381,3.756,8.981,21.368,1
 PCRAM, 19, 1.460000, CMOS, 6.000000, 1000, 1000000, voltage, 1.000000, 2.000000, current, 10, 40, current, 0.2, 150, data/cell_cfgs/PCM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,549.fotonik3d_r16MB_main,533789.5466771835,0.0,2.00491524,0.0,23.372915239999998,2.00491524,0.0,0.35195657166,0.0,0.019300881355932203,0.0,0.17760685399999998,43.434,0.659354,150.381,3.756,8.981,21.368,1
 PCRAM, 19, 1.460000, CMOS, 6.000000, 1000, 1000000, voltage, 1.000000, 2.000000, current, 10, 40, current, 0.2, 150, data/cell_cfgs/PCM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,554.roms_r16MB_main,24452267.997428354,21674564.380638734,91.842718608,194.65926826499998,307.86998687299996,91.842718608,194.65926826499998,16.122700714872,3259.442759265,0.8841498033898306,333.53627590870667,0.17760685399999998,43.434,0.659354,150.381,3.756,8.981,21.368,1
 PCRAM, 19, 1.460000, CMOS, 6.000000, 1000, 1000000, voltage, 1.000000, 2.000000, current, 10, 40, current, 0.2, 150, data/cell_cfgs/PCM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,519.lbm_r16MB_main,46102138.61686951,23199378.779475536,173.159634084,208.353622799,402.881256883,173.159634084,208.353622799,30.397629758206,3488.745813399,1.666969997740113,357.0006814464168,0.17760685399999998,43.434,0.659354,150.381,3.756,8.981,21.368,1
 PCRAM, 19, 1.460000, CMOS, 6.000000, 1000, 1000000, voltage, 1.000000, 2.000000, current, 10, 40, current, 0.2, 150, data/cell_cfgs/PCM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,557.xz_r16MB_main,7177557.484336358,6464425.775126421,26.958907848,58.057009906,106.383917754,26.958907848,58.057009906,4.732551577532,972.1268463060001,0.2595275209039548,99.47699406781253,0.17760685399999998,43.434,0.659354,150.381,3.756,8.981,21.368,1
 PCRAM, 19, 1.460000, CMOS, 6.000000, 1000, 1000000, voltage, 1.000000, 2.000000, current, 10, 40, current, 0.2, 150, data/cell_cfgs/PCM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,505.mcf_r16MB_main,3514.6074423147893,3514.6074423147893,0.01320234,0.031568215,21.412770554999998,0.01320234,0.031568215,0.0023176293099999995,0.528589215,0.0001270960451977401,0.054090128674744054,0.17760685399999998,43.434,0.659354,150.381,3.756,8.981,21.368,1
 PCRAM, 19, 1.460000, CMOS, 6.000000, 1000, 1000000, voltage, 1.000000, 2.000000, current, 10, 40, current, 0.2, 150, data/cell_cfgs/PCM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,508.namd_r16MB_main,8844149.425235327,6192855.687437629,33.218627399999995,55.618039736,110.204667136,33.218627399999995,55.618039736,5.8314256791000005,931.287878136,0.3197884745762712,95.29797379919226,0.17760685399999998,43.434,0.659354,150.381,3.756,8.981,21.368,1
 PCRAM, 19, 1.460000, CMOS, 6.000000, 1000, 1000000, voltage, 1.000000, 2.000000, current, 10, 40, current, 0.2, 150, data/cell_cfgs/PCM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,500.perlbench_r16MB_l2,232612599.92387822,7780494.089512978,873.6929256,69.87662559500001,964.937551195,873.6929256,69.87662559500001,153.37404826039997,1170.0386185950001,8.410851073446327,119.72915382736922,0.17760685399999998,43.434,0.659354,150.381,3.756,8.981,21.368,1
 PCRAM, 19, 1.460000, CMOS, 6.000000, 1000, 1000000, voltage, 1.000000, 2.000000, current, 10, 40, current, 0.2, 150, data/cell_cfgs/PCM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,544.nab_r16MB_l2,42439553.98583086,7521135.027996541,159.402964824,67.547322416,248.31828724000002,159.402964824,67.547322416,27.982689688116,1131.035952816,1.5345375457627117,115.73804097304405,0.17760685399999998,43.434,0.659354,150.381,3.756,8.981,21.368,1
 PCRAM, 19, 1.460000, CMOS, 6.000000, 1000, 1000000, voltage, 1.000000, 2.000000, current, 10, 40, current, 0.2, 150, data/cell_cfgs/PCM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,527.cam4_r16MB_l2,13761857.273134666,57312117.02795455,51.689538647999996,514.720131758,587.777670406,51.689538647999996,514.720131758,9.073936119732,8618.653616958,0.4976039050847458,881.9402097417113,0.17760685399999998,43.434,0.659354,150.381,3.756,8.981,21.368,1
 PCRAM, 19, 1.460000, CMOS, 6.000000, 1000, 1000000, voltage, 1.000000, 2.000000, current, 10, 40, current, 0.2, 150, data/cell_cfgs/PCM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,541.leela_r16MB_l2,18084411.239221014,970695.0096505459,67.925051472,8.717820776,98.010872248,67.925051472,8.717820776,11.924029389848,145.97423517599998,0.6538996429378531,14.937431449234525,0.17760685399999998,43.434,0.659354,150.381,3.756,8.981,21.368,1
 PCRAM, 19, 1.460000, CMOS, 6.000000, 1000, 1000000, voltage, 1.000000, 2.000000, current, 10, 40, current, 0.2, 150, data/cell_cfgs/PCM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,502.gcc_r16MB_l2,179793471.54696324,6380386.171036047,675.3042808319999,57.302255646999996,753.974536479,675.3042808319999,57.302255646999996,118.54754493708799,959.488977447,6.501006897175141,98.18377064713066,0.17760685399999998,43.434,0.659354,150.381,3.756,8.981,21.368,1
 PCRAM, 19, 1.460000, CMOS, 6.000000, 1000, 1000000, voltage, 1.000000, 2.000000, current, 10, 40, current, 0.2, 150, data/cell_cfgs/PCM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,510.parest_r16MB_l2,16235622.43437284,25108920.64539748,60.98099998799999,225.503219501,307.852219489,60.98099998799999,225.503219501,10.705022967542,3775.904648901,0.5870507751412429,386.3854246867662,0.17760685399999998,43.434,0.659354,150.381,3.756,8.981,21.368,1
 PCRAM, 19, 1.460000, CMOS, 6.000000, 1000, 1000000, voltage, 1.000000, 2.000000, current, 10, 40, current, 0.2, 150, data/cell_cfgs/PCM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,523.xalancbmk_r16MB_l2,111114992.81979845,112748084.36367838,417.34791370799996,1012.590551385,1451.306465093,417.34791370799996,1012.590551385,73.264115094522,16955.169770385,4.017717261016949,1735.0095093829245,0.17760685399999998,43.434,0.659354,150.381,3.756,8.981,21.368,1
 PCRAM, 19, 1.460000, CMOS, 6.000000, 1000, 1000000, voltage, 1.000000, 2.000000, current, 10, 40, current, 0.2, 150, data/cell_cfgs/PCM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,520.omnetpp_r16MB_l2,162791098.71866316,24216357.42109856,611.443367844,217.48711119799998,850.298479042,611.443367844,217.48711119799998,107.336962290046,3641.6801323980003,5.8862318282485875,372.6503329313422,0.17760685399999998,43.434,0.659354,150.381,3.756,8.981,21.368,1
 PCRAM, 19, 1.460000, CMOS, 6.000000, 1000, 1000000, voltage, 1.000000, 2.000000, current, 10, 40, current, 0.2, 150, data/cell_cfgs/PCM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,511.povray_r16MB_l2,77993548.6785134,12593.408225928873,292.94377004399996,0.113106714,314.424876758,292.94377004399996,0.113106714,51.425358507346,1.893898314,2.820105726553672,0.19380116089039165,0.17760685399999998,43.434,0.659354,150.381,3.756,8.981,21.368,1
 PCRAM, 19, 1.460000, CMOS, 6.000000, 1000, 1000000, voltage, 1.000000, 2.000000, current, 10, 40, current, 0.2, 150, data/cell_cfgs/PCM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,521.wrf_r16MB_l2,102169511.13635439,54459033.06223045,383.74868707199994,489.096584354,894.2132714259999,383.74868707199994,489.096584354,67.365876415248,8189.603991954001,3.694264840677966,838.0358909138724,0.17760685399999998,43.434,0.659354,150.381,3.756,8.981,21.368,1
 PCRAM, 19, 1.460000, CMOS, 6.000000, 1000, 1000000, voltage, 1.000000, 2.000000, current, 10, 40, current, 0.2, 150, data/cell_cfgs/PCM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,525.x264_r16MB_l2,2275899.8719840036,35295703.63622558,8.5482804,316.990717624,346.906998024,8.5482804,316.990717624,1.5006237686000001,5307.803263224,0.08229242937853107,543.1434341467079,0.17760685399999998,43.434,0.659354,150.381,3.756,8.981,21.368,1
 PCRAM, 19, 1.460000, CMOS, 6.000000, 1000, 1000000, voltage, 1.000000, 2.000000, current, 10, 40, current, 0.2, 150, data/cell_cfgs/PCM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,503.bwaves_r16MB_l2,96666205.17214553,49243088.41356377,363.078269736,442.252182309,826.698452045,363.078269736,442.252182309,63.737249590924,7405.224966909001,3.4952752451977402,757.7709872978303,0.17760685399999998,43.434,0.659354,150.381,3.756,8.981,21.368,1
 PCRAM, 19, 1.460000, CMOS, 6.000000, 1000, 1000000, voltage, 1.000000, 2.000000, current, 10, 40, current, 0.2, 150, data/cell_cfgs/PCM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,526.blender_r16MB_l2,513053.7646502809,1375530.340393929,1.9270308239999998,12.353643911,35.648674735,1.9270308239999998,12.353643911,0.338284207116,206.853727311,0.018551105084745764,21.167183153940076,0.17760685399999998,43.434,0.659354,150.381,3.756,8.981,21.368,1
 PCRAM, 19, 1.460000, CMOS, 6.000000, 1000, 1000000, voltage, 1.000000, 2.000000, current, 10, 40, current, 0.2, 150, data/cell_cfgs/PCM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,531.deepsjeng_r16MB_l2,16080027.889802152,2807399.5681415987,60.396585167999994,25.2132594,106.977844568,60.396585167999994,25.2132594,10.602430781912,422.1796194,0.5814247412429379,43.20131642716258,0.17760685399999998,43.434,0.659354,150.381,3.756,8.981,21.368,1
 PCRAM, 19, 1.460000, CMOS, 6.000000, 1000, 1000000, voltage, 1.000000, 2.000000, current, 10, 40, current, 0.2, 150, data/cell_cfgs/PCM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,538.imagick_r16MB_l2,135277642.27403742,13375839.192027906,508.102827108,120.12841904,649.599246148,508.102827108,120.12841904,89.19585502262201,2011.4721950399999,4.891395001129943,205.83240589837516,0.17760685399999998,43.434,0.659354,150.381,3.756,8.981,21.368,1
 PCRAM, 19, 1.460000, CMOS, 6.000000, 1000, 1000000, voltage, 1.000000, 2.000000, current, 10, 40, current, 0.2, 150, data/cell_cfgs/PCM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,548.exchange2_r16MB_l2,5406839.135529963,18243.672823781948,20.30809104,0.163849364,41.839940404000004,20.30809104,0.163849364,3.5650215813600004,2.743550964,0.1955015593220339,0.2807454644500798,0.17760685399999998,43.434,0.659354,150.381,3.756,8.981,21.368,1
 PCRAM, 19, 1.460000, CMOS, 6.000000, 1000, 1000000, voltage, 1.000000, 2.000000, current, 10, 40, current, 0.2, 150, data/cell_cfgs/PCM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,549.fotonik3d_r16MB_l2,220160.6095266652,559174.7242434507,0.8269247159999998,5.021950675,27.216875391,0.8269247159999998,5.021950675,0.14516403599400002,84.089295675,0.007960623728813558,8.604793087254626,0.17760685399999998,43.434,0.659354,150.381,3.756,8.981,21.368,1
 PCRAM, 19, 1.460000, CMOS, 6.000000, 1000, 1000000, voltage, 1.000000, 2.000000, current, 10, 40, current, 0.2, 150, data/cell_cfgs/PCM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,554.roms_r16MB_l2,355013.80860687094,27248840.80794407,1.333432584,244.721841021,267.42327360499996,1.333432584,244.721841021,0.23407990095599998,4097.707958421,0.012836664406779661,419.31531036348264,0.17760685399999998,43.434,0.659354,150.381,3.756,8.981,21.368,1
 PCRAM, 19, 1.460000, CMOS, 6.000000, 1000, 1000000, voltage, 1.000000, 2.000000, current, 10, 40, current, 0.2, 150, data/cell_cfgs/PCM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,519.lbm_r16MB_l2,59581733.990254626,92171416.0993349,223.788992904,827.791496077,1072.948488981,223.788992904,827.791496077,39.285454639836,13860.829859877002,2.1543677830508474,1418.3680812698412,0.17760685399999998,43.434,0.659354,150.381,3.756,8.981,21.368,1
 PCRAM, 19, 1.460000, CMOS, 6.000000, 1000, 1000000, voltage, 1.000000, 2.000000, current, 10, 40, current, 0.2, 150, data/cell_cfgs/PCM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,557.xz_r16MB_l2,11971285.430990286,10460668.379515484,44.96415021599999,93.947268289,160.27941850499997,44.96415021599999,93.947268289,7.8933153092440005,1573.0858648889998,0.4328600587570622,160.97266919883535,0.17760685399999998,43.434,0.659354,150.381,3.756,8.981,21.368,1
 PCRAM, 19, 1.460000, CMOS, 6.000000, 1000, 1000000, voltage, 1.000000, 2.000000, current, 10, 40, current, 0.2, 150, data/cell_cfgs/PCM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,505.mcf_r16MB_l2,88632384.55161732,240123076.0098798,332.90323806,2156.545354537,2510.816592597,332.90323806,2156.545354537,58.44011757929,36109.948442337,3.204786802259887,3695.1033094467925,0.17760685399999998,43.434,0.659354,150.381,3.756,8.981,21.368,1
 PCRAM, 19, 1.460000, CMOS, 6.000000, 1000, 1000000, voltage, 1.000000, 2.000000, current, 10, 40, current, 0.2, 150, data/cell_cfgs/PCM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,508.namd_r16MB_l2,19028653.757385995,9567365.653216043,71.471624424,85.924514046,178.76413846999998,71.471624424,85.924514046,12.546619129516001,1438.7500664460001,0.6880417265536724,147.22619004790081,0.17760685399999998,43.434,0.659354,150.381,3.756,8.981,21.368,1
 PCRAM, 19, 1.460000, CMOS, 6.000000, 1000, 1000000, voltage, 1.000000, 2.000000, current, 10, 40, current, 0.2, 150, data/cell_cfgs/PCM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,544.nab_r32MB,6288786.76216429,2000556.4581494576,23.620683972,17.967002417,62.95568638899999,23.620683972,17.967002417,4.146536863598,300.845762217,0.22739116836158194,30.785315946275947,0.17760685399999998,43.434,0.659354,150.381,3.756,8.981,21.368,1
 PCRAM, 19, 1.460000, CMOS, 6.000000, 1000, 1000000, voltage, 1.000000, 2.000000, current, 10, 40, current, 0.2, 150, data/cell_cfgs/PCM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,500.perlbench_r32MB,6503202.270417309,1497769.5326132497,24.426030467999997,13.45147237,59.24550283799999,24.426030467999997,13.45147237,4.2879129108619995,225.23615037000002,0.23514406327683618,23.04824239691932,0.17760685399999998,43.434,0.659354,150.381,3.756,8.981,21.368,1
 PCRAM, 19, 1.460000, CMOS, 6.000000, 1000, 1000000, voltage, 1.000000, 2.000000, current, 10, 40, current, 0.2, 150, data/cell_cfgs/PCM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,505.mcf_r32MB,239564002.54559517,2583.8103635448906,899.8023952679999,0.023206903999999997,921.1936021719999,899.8023952679999,0.023206903999999997,157.957483634062,0.38858450400000005,8.66220123841808,0.03976355405278482,0.17760685399999998,43.434,0.659354,150.381,3.756,8.981,21.368,1
 PCRAM, 19, 1.460000, CMOS, 6.000000, 1000, 1000000, voltage, 1.000000, 2.000000, current, 10, 40, current, 0.2, 150, data/cell_cfgs/PCM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,502.gcc_r32MB,3055279.6560711,3994825.8319861484,11.475631680000001,35.877532306,68.721163986,11.475631680000001,35.877532306,2.01451108912,600.745928706,0.1104734011299435,61.473869807457504,0.17760685399999998,43.434,0.659354,150.381,3.756,8.981,21.368,1
 PCRAM, 19, 1.460000, CMOS, 6.000000, 1000, 1000000, voltage, 1.000000, 2.000000, current, 10, 40, current, 0.2, 150, data/cell_cfgs/PCM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,508.namd_r32MB,1115944.2150667508,9087708.525583243,4.19148942,81.616714529,107.17620394900001,4.19148942,81.616714529,0.73580279953,1366.618767129,0.04035055367231638,139.845049550108,0.17760685399999998,43.434,0.659354,150.381,3.756,8.981,21.368,1
 PCRAM, 19, 1.460000, CMOS, 6.000000, 1000, 1000000, voltage, 1.000000, 2.000000, current, 10, 40, current, 0.2, 150, data/cell_cfgs/PCM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,519.lbm_r32MB,46079513.23946714,46100308.81968479,173.074654584,414.026875129,608.469529713,173.074654584,414.026875129,30.382711873955998,6932.610567729,1.6661519186440679,709.4087185648539,0.17760685399999998,43.434,0.659354,150.381,3.756,8.981,21.368,1
 PCRAM, 19, 1.460000, CMOS, 6.000000, 1000, 1000000, voltage, 1.000000, 2.000000, current, 10, 40, current, 0.2, 150, data/cell_cfgs/PCM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,511.povray_r32MB,3688.87941928904,9676.921911542164,0.013855883999999999,0.086909137,21.468765021,0.013855883999999999,0.086909137,0.002432356906,1.455236937,0.00013338757062146891,0.14891327885789424,0.17760685399999998,43.434,0.659354,150.381,3.756,8.981,21.368,1
 PCRAM, 19, 1.460000, CMOS, 6.000000, 1000, 1000000, voltage, 1.000000, 2.000000, current, 10, 40, current, 0.2, 150, data/cell_cfgs/PCM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,520.omnetpp_r32MB,24745654.953205757,3623556.601298734,92.94468017999999,32.543165417,146.85584559699998,92.94468017999999,32.543165417,16.31614660687,544.914125217,0.8947581468926553,55.76064420775806,0.17760685399999998,43.434,0.659354,150.381,3.756,8.981,21.368,1
